"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.166","23.39.213.4","TLSv1.2","5876","Application Data"
"2","0.000034","192.168.1.166","23.39.213.4","TLSv1.2","93","Application Data"
"3","0.000046","192.168.1.166","23.39.213.4","TLSv1.2","373","Application Data"
"4","0.032202","23.39.213.4","192.168.1.166","TCP","54","443  >  52183 [ACK] Seq=1 Ack=1461 Win=11800 Len=0"
"5","0.032202","23.39.213.4","192.168.1.166","TCP","54","443  >  52183 [ACK] Seq=1 Ack=4381 Win=11785 Len=0"
"6","0.032202","23.39.213.4","192.168.1.166","TCP","54","443  >  52183 [ACK] Seq=1 Ack=5823 Win=11778 Len=0"
"7","0.032202","23.39.213.4","192.168.1.166","TCP","54","443  >  52183 [ACK] Seq=1 Ack=5862 Win=11778 Len=0"
"8","0.032202","23.39.213.4","192.168.1.166","TCP","54","443  >  52183 [ACK] Seq=1 Ack=6181 Win=11776 Len=0"
"9","0.032202","23.39.213.4","192.168.1.166","TLSv1.2","93","Application Data"
"10","0.075871","192.168.1.166","23.39.213.4","TCP","54","52183  >  443 [ACK] Seq=6181 Ack=40 Win=16382 Len=0"
"11","1.036187","23.39.213.4","192.168.1.166","TCP","1514","443  >  52183 [ACK] Seq=40 Ack=6181 Win=11805 Len=1460 [TCP PDU reassembled in 12]"
"12","1.036187","23.39.213.4","192.168.1.166","TLSv1.2","418","Application Data"
"13","1.036187","23.39.213.4","192.168.1.166","TCP","1514","443  >  52183 [ACK] Seq=1864 Ack=6181 Win=11805 Len=1460 [TCP PDU reassembled in 15]"
"14","1.036187","23.39.213.4","192.168.1.166","TCP","1514","443  >  52183 [ACK] Seq=3324 Ack=6181 Win=11805 Len=1460 [TCP PDU reassembled in 15]"
"15","1.036187","23.39.213.4","192.168.1.166","TLSv1.2","719","Application Data"
"16","1.036234","192.168.1.166","23.39.213.4","TCP","54","52183  >  443 [ACK] Seq=6181 Ack=5449 Win=16383 Len=0"
"17","1.037241","192.168.1.166","23.39.213.4","TLSv1.2","89","Application Data"
"18","1.072393","23.39.213.4","192.168.1.166","TCP","54","443  >  52183 [ACK] Seq=5449 Ack=6216 Win=11805 Len=0"
"19","1.089029","192.168.1.166","23.39.213.4","TLSv1.2","5584","Application Data"
"20","1.107294","192.168.1.166","23.39.213.4","TLSv1.2","5463","Application Data"
"21","1.107335","192.168.1.166","23.39.213.4","TLSv1.2","812","Application Data"
"22","1.121188","23.39.213.4","192.168.1.166","TCP","54","443  >  52183 [ACK] Seq=5449 Ack=7676 Win=11800 Len=0"
"23","1.121188","23.39.213.4","192.168.1.166","TCP","54","443  >  52183 [ACK] Seq=5449 Ack=11746 Win=11786 Len=0"
"24","1.139387","23.39.213.4","192.168.1.166","TCP","54","443  >  52183 [ACK] Seq=5449 Ack=13206 Win=11800 Len=0"
