"No.","Time","Source","Destination","Protocol","Length","Info"
"217","7.342064","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=202767 Ack=199842 Win=14797 Len=0"
"218","7.344447","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=202767 Ack=201323 Win=14810 Len=0"
"219","7.353259","23.198.241.2","192.168.1.166","TLSv1.2","960","Application Data"
"220","7.359558","23.198.241.2","192.168.1.166","TLSv1.2","85","Application Data"
"221","7.359576","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=201323 Ack=203704 Win=8186 Len=0"
"222","7.478601","192.168.1.166","23.198.241.2","TLSv1.2","5879","Application Data"
"223","7.503316","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=203704 Ack=205703 Win=14815 Len=0"
"224","7.545550","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=203704 Ack=207148 Win=14815 Len=0"
"225","7.588376","23.198.241.2","192.168.1.166","TLSv1.2","322","Application Data"
"226","7.588376","23.198.241.2","192.168.1.166","TLSv1.2","937","Application Data"
"227","7.588399","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=207148 Ack=204855 Win=8191 Len=0"
"228","7.650623","192.168.1.166","23.198.241.2","TLSv1.2","5957","Application Data"
"229","7.687438","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=204855 Ack=208608 Win=14812 Len=0"
"230","7.687438","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=204855 Ack=211528 Win=14805 Len=0"
"231","7.687438","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=204855 Ack=212988 Win=14812 Len=0"
"232","7.687438","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=204855 Ack=213051 Win=14815 Len=0"
"233","7.700366","23.198.241.2","192.168.1.166","TLSv1.2","960","Application Data"
"234","7.703384","23.198.241.2","192.168.1.166","TLSv1.2","85","Application Data"
"235","7.703396","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=213051 Ack=205792 Win=8188 Len=0"
