"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.166","23.39.213.4","TLSv1.2","5924","Application Data"
"2","0.002630","192.168.1.166","23.39.213.4","TLSv1.2","5343","Application Data"
"3","0.002655","192.168.1.166","23.39.213.4","TLSv1.2","629","Application Data"
"4","0.067796","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=1461 Win=9945 Len=0"
"5","0.067796","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=2921 Win=9937 Len=0"
"6","0.067796","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=4381 Win=9930 Len=0"
"7","0.067796","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=5841 Win=9945 Len=0"
"8","0.067796","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=5871 Win=9945 Len=0"
"9","0.067796","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=7331 Win=9945 Len=0"
"10","0.070045","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=8791 Win=9945 Len=0"
"11","0.070045","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=11160 Win=9932 Len=0"
"12","0.070045","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=11735 Win=9928 Len=0"
"13","0.182038","23.39.213.4","192.168.1.166","TLSv1.2","355","Application Data"
"14","0.182038","23.39.213.4","192.168.1.166","TLSv1.2","121","Application Data"
"15","0.182085","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=11735 Ack=369 Win=16379 Len=0"
"16","0.182984","192.168.1.166","23.39.213.4","TLSv1.2","89","Application Data"
"17","0.214442","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=369 Ack=11770 Win=9949 Len=0"
"18","0.344483","23.39.213.4","192.168.1.166","TLSv1.2","1459","Application Data"
"19","0.344483","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=1774 Ack=11770 Win=9949 Len=1460 [TCP PDU reassembled in 31]"
"20","0.344483","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=3234 Ack=11770 Win=9949 Len=1460 [TCP PDU reassembled in 31]"
"21","0.344483","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=4694 Ack=11770 Win=9949 Len=1460 [TCP PDU reassembled in 31]"
"22","0.344525","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=11770 Ack=6154 Win=16383 Len=0"
"23","0.345236","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=6154 Ack=11770 Win=9949 Len=1460 [TCP PDU reassembled in 31]"
"24","0.345236","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=7614 Ack=11770 Win=9949 Len=1460 [TCP PDU reassembled in 31]"
