"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.166","23.198.241.2","TLSv1.2","5883","Application Data"
"2","0.000077","192.168.1.166","23.198.241.2","TLSv1.2","538","Application Data"
"3","0.027218","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=2921 Win=14805 Len=0"
"4","0.027218","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=5830 Win=14805 Len=0"
"5","0.027218","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=6314 Win=14802 Len=0"
"6","0.103580","23.198.241.2","192.168.1.166","TLSv1.2","492","Application Data"
"7","0.103580","23.198.241.2","192.168.1.166","TLSv1.2","120","Application Data"
"8","0.103615","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=6314 Ack=505 Win=8189 Len=0"
"9","1.682177","192.168.1.166","23.198.241.2","TLSv1.2","6007","Application Data"
"10","1.710556","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=505 Ack=7774 Win=14812 Len=0"
"11","1.710556","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=505 Ack=9234 Win=14812 Len=0"
"12","1.710556","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=505 Ack=10694 Win=14812 Len=0"
"13","1.710556","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=505 Ack=12154 Win=14812 Len=0"
"14","1.710556","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=505 Ack=12267 Win=14815 Len=0"
"15","2.222612","23.198.241.2","192.168.1.166","TLSv1.2","1476","Application Data"
"16","2.222612","23.198.241.2","192.168.1.166","TCP","16114","443  >  58685 [ACK] Seq=1927 Ack=12267 Win=14815 Len=16060 [TCP PDU reassembled in 17]"
"17","2.222612","23.198.241.2","192.168.1.166","TLSv1.2","400","Application Data"
"18","2.222612","23.198.241.2","192.168.1.166","TLSv1.2","16114","Application Data"
"19","2.222612","23.198.241.2","192.168.1.166","TLSv1.2","431","Application Data"
"20","2.222612","23.198.241.2","192.168.1.166","TLSv1.2","7354","Application Data"
"21","2.222612","23.198.241.2","192.168.1.166","TLSv1.2","1211","Application Data"
"22","2.222612","23.198.241.2","192.168.1.166","TCP","8814","443  >  58685 [ACK] Seq=43227 Ack=12267 Win=14815 Len=8760 [TCP PDU reassembled in 23]"
"23","2.222612","23.198.241.2","192.168.1.166","TLSv1.2","111","Application Data"
"24","2.222612","23.198.241.2","192.168.1.166","TCP","2974","443  >  58685 [ACK] Seq=52044 Ack=12267 Win=14815 Len=2920 [TCP PDU reassembled in 25]"
"25","2.222612","23.198.241.2","192.168.1.166","TLSv1.2","729","Application Data"
"26","2.222612","23.198.241.2","192.168.1.166","TLSv1.2","93","Application Data"
"27","2.222612","23.198.241.2","192.168.1.166","TLSv1.2","85","Application Data"
"28","2.222691","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=12267 Ack=55709 Win=8191 Len=0"
"29","2.230060","192.168.1.166","23.198.241.2","TLSv1.2","6259","Application Data"
"30","2.230109","192.168.1.166","23.198.241.2","TLSv1.2","1644","Application Data"
"31","2.256848","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=55709 Ack=13727 Win=14812 Len=0"
"32","2.256848","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=55709 Ack=18472 Win=14794 Len=0"
