"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=1 Win=9920 Len=0"
"2","0.001799","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=1919 Win=9941 Len=0"
"3","0.031619","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=3522 Win=9931 Len=0"
"4","0.140683","23.39.213.4","192.168.1.166","TLSv1.2","954","Application Data"
"5","0.140683","23.39.213.4","192.168.1.166","TLSv1.2","120","Application Data"
"6","0.140719","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=3522 Ack=967 Win=8188 Len=0"
"7","0.205562","23.39.213.4","192.168.1.166","TLSv1.2","955","Application Data"
"8","0.205562","23.39.213.4","192.168.1.166","TLSv1.2","120","Application Data"
"9","0.205599","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=3522 Ack=1934 Win=8191 Len=0"
"10","0.311401","192.168.1.166","23.39.213.4","TLSv1.2","4978","Application Data"
"11","0.343625","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1934 Ack=8446 Win=9949 Len=0"
"12","1.182103","23.39.213.4","192.168.1.166","TLSv1.2","940","Application Data"
"13","1.182103","23.39.213.4","192.168.1.166","TCP","16114","443  >  50692 [ACK] Seq=2820 Ack=8446 Win=9949 Len=16060 [TCP PDU reassembled in 14]"
"14","1.182103","23.39.213.4","192.168.1.166","TLSv1.2","400","Application Data"
"15","1.182103","23.39.213.4","192.168.1.166","TLSv1.2","85","Application Data"
"16","1.182103","23.39.213.4","192.168.1.166","TCP","16114","443  >  50692 [ACK] Seq=19257 Ack=8446 Win=9949 Len=16060 [TCP PDU reassembled in 17]"
"17","1.182103","23.39.213.4","192.168.1.166","TLSv1.2","400","Application Data"
"18","1.182103","23.39.213.4","192.168.1.166","TLSv1.2","20494","Application Data, Application Data"
"19","1.182103","23.39.213.4","192.168.1.166","TLSv1.2","311","Application Data"
"20","1.182163","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=8446 Ack=56360 Win=8191 Len=0"
"21","1.187914","23.39.213.4","192.168.1.166","TCP","16114","443  >  50692 [ACK] Seq=56360 Ack=8446 Win=9949 Len=16060 [TCP PDU reassembled in 22]"
"22","1.187914","23.39.213.4","192.168.1.166","TLSv1.2","400","Application Data"
"23","1.187914","23.39.213.4","192.168.1.166","TLSv1.2","85","Application Data"
"24","1.187914","23.39.213.4","192.168.1.166","TCP","5894","443  >  50692 [ACK] Seq=72797 Ack=8446 Win=9949 Len=5840 [TCP PDU reassembled in 27]"
"25","1.187963","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=8446 Ack=78637 Win=8191 Len=0"
"26","1.188022","23.39.213.4","192.168.1.166","TCP","7354","443  >  50692 [ACK] Seq=78637 Ack=8446 Win=9949 Len=7300 [TCP PDU reassembled in 27]"
"27","1.188022","23.39.213.4","192.168.1.166","TLSv1.2","144","Application Data"
"28","1.188031","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=8446 Ack=86027 Win=8191 Len=0"
"29","1.188900","23.39.213.4","192.168.1.166","TCP","2974","443  >  50692 [ACK] Seq=86027 Ack=8446 Win=9949 Len=2920 [TCP PDU reassembled in 34]"
"30","1.188918","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=8446 Ack=88947 Win=8191 Len=0"
"31","1.189561","192.168.1.166","23.39.213.4","TLSv1.2","5102","Application Data"
"32","1.189614","192.168.1.166","23.39.213.4","TLSv1.2","1228","Application Data"
"33","1.190823","23.39.213.4","192.168.1.166","TCP","5894","443  >  50692 [ACK] Seq=88947 Ack=8446 Win=9949 Len=5840 [TCP PDU reassembled in 34]"
"34","1.190823","23.39.213.4","192.168.1.166","TLSv1.2","397","Application Data"
"35","1.190823","23.39.213.4","192.168.1.166","TLSv1.2","93","Application Data"
"36","1.190823","23.39.213.4","192.168.1.166","TLSv1.2","85","Application Data"
"37","1.190848","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=14668 Ack=95200 Win=8191 Len=0"
"38","1.222825","192.168.1.166","23.39.213.4","TLSv1.2","4987","Application Data"
"39","1.222866","192.168.1.166","23.39.213.4","TLSv1.2","566","Application Data"
"40","1.222908","192.168.1.166","23.39.213.4","TLSv1.2","4703","Application Data"
"41","1.222964","192.168.1.166","23.39.213.4","TLSv1.2","4986","Application Data"
"42","1.224216","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=95200 Ack=11366 Win=9937 Len=0"
"43","1.224216","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=95200 Ack=13494 Win=9949 Len=0"
"44","1.225657","192.168.1.166","23.39.213.4","TLSv1.2","4919","Application Data"
"45","1.255524","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=95200 Ack=16128 Win=9945 Len=0"
"46","1.271148","23.39.213.4","192.168.1.166","TLSv1.2","361","Application Data"
"47","1.271148","23.39.213.4","192.168.1.166","TLSv1.2","289","Application Data"
"48","1.271177","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=34559 Ack=95742 Win=8189 Len=0"
"49","1.285334","23.39.213.4","192.168.1.166","TLSv1.2","282","Application Data"
"50","1.285334","23.39.213.4","192.168.1.166","TLSv1.2","958","Application Data"
"51","1.285334","23.39.213.4","192.168.1.166","TLSv1.2","85","Application Data"
"52","1.285334","23.39.213.4","192.168.1.166","TLSv1.2","85","Application Data"
"53","1.285362","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=34559 Ack=96936 Win=8191 Len=0"
"54","1.291487","23.39.213.4","192.168.1.166","TLSv1.2","340","Application Data"
"55","1.291487","23.39.213.4","192.168.1.166","TLSv1.2","350","Application Data"
"56","1.291487","23.39.213.4","192.168.1.166","TLSv1.2","85","Application Data"
"57","1.291487","23.39.213.4","192.168.1.166","TLSv1.2","212","Application Data"
"58","1.291487","23.39.213.4","192.168.1.166","TLSv1.2","339","Application Data"
"59","1.291510","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=34559 Ack=97992 Win=8187 Len=0"
"60","1.291986","192.168.1.166","23.39.213.4","TLSv1.2","89","Application Data"
"61","1.293062","23.39.213.4","192.168.1.166","TLSv1.2","85","Application Data"
"62","1.338191","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=34594 Ack=98023 Win=8187 Len=0"
"63","1.365580","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=98023 Ack=34594 Win=9949 Len=0"
"64","1.411055","192.168.1.166","23.39.213.4","TLSv1.2","556","Application Data"
"65","1.432527","192.168.1.166","23.39.213.4","TLSv1.2","191","Application Data"
"66","1.432583","192.168.1.166","23.39.213.4","TLSv1.2","176","Application Data"
"67","1.432605","192.168.1.166","23.39.213.4","TLSv1.2","176","Application Data"
"68","1.432625","192.168.1.166","23.39.213.4","TLSv1.2","176","Application Data"
"69","1.432699","192.168.1.166","23.39.213.4","TLSv1.2","176","Application Data"
"70","1.442557","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=98023 Ack=35096 Win=9949 Len=0"
"71","1.452779","23.39.213.4","192.168.1.166","TLSv1.2","317","Application Data"
"72","1.452779","23.39.213.4","192.168.1.166","TCP","5894","443  >  50692 [ACK] Seq=98286 Ack=35096 Win=9949 Len=5840 [TCP PDU reassembled in 73]"
"73","1.452779","23.39.213.4","192.168.1.166","TLSv1.2","411","Application Data"
"74","1.452804","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=35721 Ack=104483 Win=8191 Len=0"
"75","1.464643","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=104483 Ack=35233 Win=9949 Len=0"
