"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.166","23.39.213.4","TLSv1.2","4970","Application Data"
"2","0.000091","192.168.1.166","23.39.213.4","TLSv1.2","538","Application Data"
"3","0.033576","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=5401 Win=9922 Len=0"
"4","0.111058","192.168.1.166","23.39.213.4","TLSv1.2","5119","Application Data"
"5","0.111136","192.168.1.166","23.39.213.4","TLSv1.2","4963","Application Data"
"6","0.111157","192.168.1.166","23.39.213.4","TLSv1.2","799","Application Data"
"7","0.144225","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=9781 Win=9930 Len=0"
"8","0.147059","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1 Ack=16120 Win=9894 Len=0"
"9","0.217393","23.39.213.4","192.168.1.166","TLSv1.2","955","Application Data"
"10","0.217393","23.39.213.4","192.168.1.166","TLSv1.2","120","Application Data"
"11","0.217414","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=16120 Ack=968 Win=8188 Len=0"
"12","0.217886","192.168.1.166","23.39.213.4","TLSv1.2","89","Application Data"
"13","0.228368","23.39.213.4","192.168.1.166","TLSv1.2","355","Application Data"
"14","0.228368","23.39.213.4","192.168.1.166","TLSv1.2","121","Application Data"
"15","0.228383","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=16155 Ack=1336 Win=8186 Len=0"
"16","0.290720","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=1336 Ack=16155 Win=9949 Len=0"
"17","1.962129","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=1336 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 18]"
"18","1.962129","23.39.213.4","192.168.1.166","TLSv1.2","457","Application Data"
"19","1.962129","23.39.213.4","192.168.1.166","TCP","16114","443  >  50692 [ACK] Seq=3199 Ack=16155 Win=9949 Len=16060 [TCP PDU reassembled in 20]"
"20","1.962129","23.39.213.4","192.168.1.166","TLSv1.2","400","Application Data"
"21","1.962129","23.39.213.4","192.168.1.166","TLSv1.2","85","Application Data"
"22","1.962129","23.39.213.4","192.168.1.166","TCP","16114","443  >  50692 [ACK] Seq=19636 Ack=16155 Win=9949 Len=16060 [TCP PDU reassembled in 23]"
"23","1.962129","23.39.213.4","192.168.1.166","TLSv1.2","400","Application Data"
"24","1.962182","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=16155 Ack=36042 Win=8191 Len=0"
"25","1.962688","23.39.213.4","192.168.1.166","TLSv1.2","4434","Application Data"
"26","1.962688","23.39.213.4","192.168.1.166","TLSv1.2","1218","Application Data"
"27","1.962688","23.39.213.4","192.168.1.166","TCP","16114","443  >  50692 [ACK] Seq=41586 Ack=16155 Win=9949 Len=16060 [TCP PDU reassembled in 28]"
"28","1.962688","23.39.213.4","192.168.1.166","TLSv1.2","400","Application Data"
"29","1.962688","23.39.213.4","192.168.1.166","TLSv1.2","85","Application Data"
"30","1.962688","23.39.213.4","192.168.1.166","TCP","8814","443  >  50692 [ACK] Seq=58023 Ack=16155 Win=9949 Len=8760 [TCP PDU reassembled in 38]"
"31","1.962730","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=16155 Ack=66783 Win=8191 Len=0"
"32","1.965146","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=66783 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 38]"
"33","1.965146","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=68243 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 38]"
"34","1.965166","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=16155 Ack=69703 Win=8191 Len=0"
"35","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=69703 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 38]"
"36","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=71163 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 38]"
"37","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=72623 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 38]"
"38","1.967156","23.39.213.4","192.168.1.166","TLSv1.2","400","Application Data"
"39","1.967156","23.39.213.4","192.168.1.166","TLSv1.2","1514","Application Data"
"40","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=75889 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 49]"
"41","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=77349 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 49]"
"42","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=78809 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 49]"
"43","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=80269 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 49]"
"44","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=81729 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 49]"
"45","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=83189 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 49]"
"46","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=84649 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 49]"
"47","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=86109 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 49]"
"48","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=87569 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 49]"
"49","1.967156","23.39.213.4","192.168.1.166","TLSv1.2","5894","Application Data, Application Data"
"50","1.967156","23.39.213.4","192.168.1.166","TLSv1.2","1391","Application Data"
"51","1.967156","23.39.213.4","192.168.1.166","TCP","16114","443  >  50692 [ACK] Seq=96206 Ack=16155 Win=9949 Len=16060 [TCP PDU reassembled in 52]"
"52","1.967156","23.39.213.4","192.168.1.166","TLSv1.2","400","Application Data"
"53","1.967156","23.39.213.4","192.168.1.166","TLSv1.2","85","Application Data"
"54","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=112643 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 59]"
"55","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=114103 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 59]"
"56","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=115563 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 59]"
"57","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=117023 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 59]"
"58","1.967156","23.39.213.4","192.168.1.166","TCP","1514","443  >  50692 [ACK] Seq=118483 Ack=16155 Win=9949 Len=1460 [TCP PDU reassembled in 59]"
"59","1.967156","23.39.213.4","192.168.1.166","TLSv1.2","983","Application Data"
"60","1.967156","23.39.213.4","192.168.1.166","TCP","11734","443  >  50692 [ACK] Seq=120872 Ack=16155 Win=9949 Len=11680 [TCP PDU reassembled in 61]"
"61","1.967156","23.39.213.4","192.168.1.166","TLSv1.2","1251","Application Data"
"62","1.967245","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=16155 Ack=133749 Win=8191 Len=0"
"63","1.968866","23.39.213.4","192.168.1.166","TLSv1.2","93","Application Data"
"64","1.968866","23.39.213.4","192.168.1.166","TLSv1.2","85","Application Data"
"65","1.968881","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=16155 Ack=133819 Win=8191 Len=0"
"66","1.969988","192.168.1.166","23.39.213.4","TLSv1.2","5201","Application Data"
"67","1.970024","192.168.1.166","23.39.213.4","TLSv1.2","1322","Application Data"
"68","2.003774","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=133819 Ack=17615 Win=9945 Len=0"
"69","2.003774","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=133819 Ack=21302 Win=9925 Len=0"
"70","2.003774","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=133819 Ack=22570 Win=9918 Len=0"
"71","2.006651","192.168.1.166","23.39.213.4","TLSv1.2","576","Application Data"
"72","2.006682","192.168.1.166","23.39.213.4","TLSv1.2","164","Application Data"
"73","2.008023","192.168.1.166","23.39.213.4","TLSv1.2","4809","Application Data"
"74","2.038953","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=133819 Ack=23092 Win=9949 Len=0"
"75","2.038953","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=133819 Ack=23202 Win=9949 Len=0"
"76","2.038953","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=133819 Ack=24662 Win=9939 Len=0"
"77","2.038953","23.39.213.4","192.168.1.166","TCP","54","443  >  50692 [ACK] Seq=133819 Ack=27957 Win=9921 Len=0"
"78","2.043173","192.168.1.166","23.39.213.4","TLSv1.2","5030","Application Data"
"79","2.043255","192.168.1.166","23.39.213.4","TLSv1.2","5015","Application Data"
"80","2.044271","192.168.1.166","23.39.213.4","TLSv1.2","5046","Application Data"
"81","2.048587","192.168.1.166","23.39.213.4","TLSv1.2","5016","Application Data"
"82","2.052363","192.168.1.166","23.39.213.4","TLSv1.2","5012","Application Data"
"83","2.067887","23.39.213.4","192.168.1.166","TLSv1.2","89","Application Data"
"84","2.067887","23.39.213.4","192.168.1.166","TLSv1.2","370","Application Data"
"85","2.067887","23.39.213.4","192.168.1.166","TCP","10274","443  >  50692 [ACK] Seq=134170 Ack=27957 Win=9949 Len=10220 [TCP PDU reassembled in 86]"
"86","2.067887","23.39.213.4","192.168.1.166","TLSv1.2","211","Application Data"
"87","2.067924","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=52806 Ack=144547 Win=8191 Len=0"
"88","2.072298","23.39.213.4","192.168.1.166","TLSv1.2","361","Application Data"
"89","2.072298","23.39.213.4","192.168.1.166","TLSv1.2","289","Application Data"
"90","2.072326","192.168.1.166","23.39.213.4","TCP","54","50692  >  443 [ACK] Seq=52806 Ack=145089 Win=8189 Len=0"
"91","2.079912","192.168.1.166","23.39.213.4","TLSv1.2","5013","Application Data"
"92","2.081965","23.39.213.4","192.168.1.166","TLSv1.2","318","Application Data"
