"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.166","23.198.241.2","TLSv1.2","5645","Application Data"
"2","0.000067","192.168.1.166","23.198.241.2","TLSv1.2","538","Application Data"
"3","0.025383","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=6076 Win=9736 Len=0"
"4","0.085085","23.198.241.2","192.168.1.166","TLSv1.2","473","Application Data"
"5","0.085085","23.198.241.2","192.168.1.166","TLSv1.2","116","Application Data"
"6","0.085114","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=6076 Ack=482 Win=8186 Len=0"
"7","0.272799","192.168.1.166","23.198.241.2","TLSv1.2","5664","Application Data"
"8","0.272862","192.168.1.166","23.198.241.2","TLSv1.2","2637","Application Data"
"9","0.315861","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=482 Ack=8996 Win=9754 Len=0"
"10","0.315861","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=482 Ack=11686 Win=9755 Len=0"
"11","0.315861","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=482 Ack=14269 Win=9763 Len=0"
"12","0.331420","23.198.241.2","192.168.1.166","TLSv1.2","374","Application Data"
"13","0.331420","23.198.241.2","192.168.1.166","TLSv1.2","85","Application Data"
"14","0.331441","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=14269 Ack=833 Win=8191 Len=0"
"15","0.727964","192.168.1.166","23.198.241.2","TLSv1.2","5789","Application Data"
"16","0.763723","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=833 Ack=17189 Win=9754 Len=0"
"17","0.763723","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=833 Ack=20004 Win=9770 Len=0"
"18","2.465437","23.198.241.2","192.168.1.166","TLSv1.2","1455","Application Data"
"19","2.465437","23.198.241.2","192.168.1.166","TCP","16114","443  >  58685 [ACK] Seq=2234 Ack=20004 Win=9770 Len=16060 [TCP PDU reassembled in 20]"
"20","2.465437","23.198.241.2","192.168.1.166","TLSv1.2","400","Application Data"
"21","2.465437","23.198.241.2","192.168.1.166","TLSv1.2","85","Application Data"
"22","2.465437","23.198.241.2","192.168.1.166","TCP","16114","443  >  58685 [ACK] Seq=18671 Ack=20004 Win=9770 Len=16060 [TCP PDU reassembled in 23]"
"23","2.465437","23.198.241.2","192.168.1.166","TLSv1.2","400","Application Data"
"24","2.465437","23.198.241.2","192.168.1.166","TLSv1.2","11734","Application Data, Application Data"
"25","2.465437","23.198.241.2","192.168.1.166","TLSv1.2","1160","Application Data"
"26","2.465510","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=20004 Ack=47863 Win=8191 Len=0"
"27","2.466439","192.168.1.166","23.198.241.2","TLSv1.2","89","Application Data"
"28","2.467246","23.198.241.2","192.168.1.166","TCP","16114","443  >  58685 [ACK] Seq=47863 Ack=20004 Win=9770 Len=16060 [TCP PDU reassembled in 29]"
"29","2.467246","23.198.241.2","192.168.1.166","TLSv1.2","400","Application Data"
"30","2.467246","23.198.241.2","192.168.1.166","TLSv1.2","85","Application Data"
"31","2.467246","23.198.241.2","192.168.1.166","TCP","2974","443  >  58685 [ACK] Seq=64300 Ack=20004 Win=9770 Len=2920 [TCP PDU reassembled in 34]"
"32","2.467281","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=20039 Ack=67220 Win=8191 Len=0"
"33","2.468065","23.198.241.2","192.168.1.166","TCP","2974","443  >  58685 [ACK] Seq=67220 Ack=20004 Win=9770 Len=2920 [TCP PDU reassembled in 34]"
"34","2.468065","23.198.241.2","192.168.1.166","TLSv1.2","452","Application Data"
"35","2.468085","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=20039 Ack=70538 Win=8191 Len=0"
"36","2.471557","192.168.1.166","23.198.241.2","TLSv1.2","5851","Application Data"
"37","2.471593","192.168.1.166","23.198.241.2","TLSv1.2","1450","Application Data"
"38","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=70538 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 49]"
"39","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=71998 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 49]"
"40","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=73458 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 49]"
"41","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=74918 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 49]"
"42","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=76378 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 49]"
"43","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=77838 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 49]"
"44","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=79298 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 49]"
"45","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=80758 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 49]"
"46","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=82218 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 49]"
"47","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=83678 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 49]"
"48","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=85138 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 49]"
"49","2.487277","23.198.241.2","192.168.1.166","TLSv1.2","400","Application Data"
"50","2.487277","23.198.241.2","192.168.1.166","TLSv1.2","85","Application Data"
"51","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=86975 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 59]"
"52","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=88435 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 59]"
"53","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=89895 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 59]"
"54","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=91355 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 59]"
"55","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=92815 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 59]"
"56","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=94275 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 59]"
"57","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=95735 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 59]"
"58","2.487277","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=97195 Ack=20004 Win=9770 Len=1460 [TCP PDU reassembled in 59]"
"59","2.487277","23.198.241.2","192.168.1.166","TLSv1.2","1028","Application Data"
"60","2.487277","23.198.241.2","192.168.1.166","TCP","7354","443  >  58685 [ACK] Seq=99629 Ack=20004 Win=9770 Len=7300 [TCP PDU reassembled in 61]"
"61","2.487277","23.198.241.2","192.168.1.166","TLSv1.2","172","Application Data"
"62","2.487277","23.198.241.2","192.168.1.166","TLSv1.2","93","Application Data"
"63","2.487277","23.198.241.2","192.168.1.166","TLSv1.2","85","Application Data"
"64","2.487362","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=27232 Ack=107117 Win=8191 Len=0"
"65","2.496989","192.168.1.166","23.198.241.2","TLSv1.2","5674","Application Data"
"66","2.497049","192.168.1.166","23.198.241.2","TLSv1.2","5706","Application Data"
"67","2.497095","192.168.1.166","23.198.241.2","TLSv1.2","5694","Application Data"
"68","2.497120","192.168.1.166","23.198.241.2","TLSv1.2","566","Application Data"
"69","2.497134","192.168.1.166","23.198.241.2","TLSv1.2","182","Application Data"
"70","2.508199","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=107117 Ack=21499 Win=9762 Len=0"
"71","2.508199","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=107117 Ack=24419 Win=9770 Len=0"
"72","2.508199","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=107117 Ack=27232 Win=9755 Len=0"
"73","2.508765","192.168.1.166","23.198.241.2","TLSv1.2","5438","Application Data"
"74","2.529830","23.198.241.2","192.168.1.166","TLSv1.2","361","Application Data"
"75","2.529830","23.198.241.2","192.168.1.166","TLSv1.2","290","Application Data"
"76","2.529865","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=50168 Ack=107660 Win=8189 Len=0"
"77","2.531720","192.168.1.166","23.198.241.2","TLSv1.2","566","Application Data"
"78","2.532701","192.168.1.166","23.198.241.2","TLSv1.2","182","Application Data"
"79","2.532731","192.168.1.166","23.198.241.2","TLSv1.2","181","Application Data"
"80","2.532784","192.168.1.166","23.198.241.2","TLSv1.2","5413","Application Data"
