"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.166","23.198.241.2","TLSv1.2","945","Application Data"
"2","0.000067","192.168.1.166","23.198.241.2","TLSv1.2","137","Application Data"
"3","0.000083","192.168.1.166","23.198.241.2","TLSv1.2","538","Application Data"
"4","0.000098","192.168.1.166","23.198.241.2","TLSv1.2","1173","Application Data"
"5","0.007720","192.168.1.166","23.198.241.2","TLSv1.2","203","Application Data"
"6","0.007806","192.168.1.166","23.198.241.2","TLSv1.2","4616","Application Data"
"7","0.028425","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=1459 Win=9770 Len=0"
"8","0.042975","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=7289 Win=9742 Len=0"
"9","0.090395","23.198.241.2","192.168.1.166","TLSv1.2","492","Application Data"
"10","0.090395","23.198.241.2","192.168.1.166","TLSv1.2","120","Application Data"
"11","0.090395","23.198.241.2","192.168.1.166","TLSv1.2","493","Application Data"
"12","0.090395","23.198.241.2","192.168.1.166","TLSv1.2","141","Application Data"
"13","0.090426","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=7289 Ack=1031 Win=4095 Len=0"
"14","0.091074","192.168.1.166","23.198.241.2","TLSv1.2","89","Application Data"
"15","0.108321","192.168.1.166","23.198.241.2","TLSv1.2","365","Application Data"
"16","0.109656","192.168.1.166","23.198.241.2","TLSv1.2","185","Application Data"
"17","0.109693","192.168.1.166","23.198.241.2","TLSv1.2","595","Application Data"
"18","0.135770","23.198.241.2","192.168.1.166","TLSv1.2","1038","Application Data"
"19","0.135770","23.198.241.2","192.168.1.166","TLSv1.2","103","Application Data"
"20","0.135794","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=8307 Ack=2064 Win=4091 Len=0"
"21","0.151040","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=2064 Ack=8307 Win=9770 Len=0"
"22","0.185574","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=2064 Ack=8307 Win=9770 Len=1460 [TCP PDU reassembled in 23]"
"23","0.185574","23.198.241.2","192.168.1.166","TLSv1.2","901","Application Data"
"24","0.185574","23.198.241.2","192.168.1.166","TLSv1.2","1302","Application Data"
"25","0.185597","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=8307 Ack=5619 Win=4095 Len=0"
"26","0.192215","192.168.1.166","23.198.241.2","TLSv1.2","2705","Application Data"
"27","0.192253","192.168.1.166","23.198.241.2","TLSv1.2","1234","Application Data"
"28","0.212502","192.168.1.166","23.198.241.2","TLSv1.2","89","Application Data"
"29","0.220345","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=5619 Ack=10958 Win=9755 Len=0"
"30","0.222559","192.168.1.166","23.198.241.2","TLSv1.2","3383","Application Data"
"31","0.222591","192.168.1.166","23.198.241.2","TLSv1.2","1116","Application Data"
"32","0.224304","192.168.1.166","23.198.241.2","TLSv1.2","3541","Application Data"
