"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.166","23.198.241.2","TLSv1.2","5987","Application Data"
"2","0.028186","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=5934 Win=14788 Len=0"
"3","0.077096","23.198.241.2","192.168.1.166","TLSv1.2","429","Application Data"
"4","0.077096","23.198.241.2","192.168.1.166","TLSv1.2","1192","Application Data"
"5","0.077120","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=5934 Ack=1514 Win=8191 Len=0"
"6","0.077787","192.168.1.166","23.198.241.2","TLSv1.2","89","Application Data"
"7","0.083030","192.168.1.166","23.198.241.2","TLSv1.2","5925","Application Data"
"8","0.110255","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1514 Ack=8889 Win=14805 Len=0"
"9","0.110255","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1514 Ack=11840 Win=14815 Len=0"
"10","0.168917","23.198.241.2","192.168.1.166","TLSv1.2","429","Application Data"
"11","0.168917","23.198.241.2","192.168.1.166","TLSv1.2","1288","Application Data"
"12","0.168953","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=11840 Ack=3123 Win=8191 Len=0"
"13","0.172050","192.168.1.166","23.198.241.2","TLSv1.2","5988","Application Data"
"14","0.179691","192.168.1.166","23.198.241.2","TLSv1.2","562","Application Data"
"15","0.179741","192.168.1.166","23.198.241.2","TLSv1.2","167","Application Data"
"16","0.179760","192.168.1.166","23.198.241.2","TLSv1.2","182","Application Data"
"17","0.179776","192.168.1.166","23.198.241.2","TLSv1.2","167","Application Data"
"18","0.179814","192.168.1.166","23.198.241.2","TLSv1.2","169","Application Data"
"19","0.180022","192.168.1.166","23.198.241.2","TLSv1.2","90","Application Data"
"20","0.180049","192.168.1.166","23.198.241.2","TLSv1.2","90","Application Data"
"21","0.180081","192.168.1.166","23.198.241.2","TLSv1.2","90","Application Data"
"22","0.180092","192.168.1.166","23.198.241.2","TLSv1.2","90","Application Data"
"23","0.180104","192.168.1.166","23.198.241.2","TLSv1.2","90","Application Data"
"24","0.180114","192.168.1.166","23.198.241.2","TLSv1.2","90","Application Data"
"25","0.210168","192.168.1.166","23.198.241.2","TLSv1.2","5884","Application Data"
"26","0.210196","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=3123 Ack=16220 Win=14815 Len=0"
"27","0.210196","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=3123 Ack=18282 Win=14803 Len=0"
"28","0.210196","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=3123 Ack=18523 Win=14815 Len=0"
"29","0.219666","23.198.241.2","192.168.1.166","TLSv1.2","334","Application Data"
"30","0.219666","23.198.241.2","192.168.1.166","TLSv1.2","713","Application Data"
"31","0.220719","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=24797 Ack=4062 Win=8188 Len=0"
"32","0.234064","23.198.241.2","192.168.1.166","TLSv1.2","333","Application Data"
"33","0.234064","23.198.241.2","192.168.1.166","TLSv1.2","1008","Application Data"
"34","0.234064","23.198.241.2","192.168.1.166","TLSv1.2","333","Application Data"
"35","0.234064","23.198.241.2","192.168.1.166","TLSv1.2","973","Application Data"
"36","0.234064","23.198.241.2","192.168.1.166","TLSv1.2","334","Application Data"
"37","0.234064","23.198.241.2","192.168.1.166","TLSv1.2","1065","Application Data"
"38","0.234064","23.198.241.2","192.168.1.166","TLSv1.2","333","Application Data"
"39","0.234064","23.198.241.2","192.168.1.166","TLSv1.2","1062","Application Data"
"40","0.234093","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=24797 Ack=9071 Win=8191 Len=0"
"41","0.236980","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=9071 Ack=21887 Win=14815 Len=0"
"42","0.236980","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=9071 Ack=24797 Win=14815 Len=0"
"43","0.260026","23.198.241.2","192.168.1.166","TLSv1.2","356","Application Data"
"44","0.260026","23.198.241.2","192.168.1.166","TLSv1.2","349","Application Data"
"45","0.260026","23.198.241.2","192.168.1.166","TLSv1.2","429","Application Data"
"46","0.260026","23.198.241.2","192.168.1.166","TLSv1.2","1181","Application Data"
"47","0.260059","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=24797 Ack=11170 Win=8191 Len=0"
"48","0.266649","192.168.1.166","23.198.241.2","TLSv1.2","5940","Application Data"
"49","0.293108","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=11170 Ack=29177 Win=14815 Len=0"
"50","0.293108","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=11170 Ack=30683 Win=14815 Len=0"
"51","0.341669","23.198.241.2","192.168.1.166","TLSv1.2","429","Application Data"
"52","0.341669","23.198.241.2","192.168.1.166","TLSv1.2","1040","Application Data"
"53","0.341695","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=30683 Ack=12531 Win=8186 Len=0"
"54","0.344520","192.168.1.166","23.198.241.2","TLSv1.2","5987","Application Data"
"55","0.347048","192.168.1.166","23.198.241.2","TLSv1.2","548","Application Data"
"56","0.347085","192.168.1.166","23.198.241.2","TLSv1.2","167","Application Data"
"57","0.347103","192.168.1.166","23.198.241.2","TLSv1.2","167","Application Data"
"58","0.347118","192.168.1.166","23.198.241.2","TLSv1.2","167","Application Data"
"59","0.347154","192.168.1.166","23.198.241.2","TLSv1.2","167","Application Data"
"60","0.371521","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=12531 Ack=36523 Win=14815 Len=0"
"61","0.378445","192.168.1.166","23.198.241.2","TLSv1.2","5884","Application Data"
"62","0.390677","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=12531 Ack=37562 Win=14815 Len=0"
"63","0.399432","23.198.241.2","192.168.1.166","TLSv1.2","345","Application Data"
"64","0.399432","23.198.241.2","192.168.1.166","TLSv1.2","618","Application Data"
"65","0.399432","23.198.241.2","192.168.1.166","TLSv1.2","346","Application Data"
"66","0.399432","23.198.241.2","192.168.1.166","TLSv1.2","503","Application Data"
"67","0.399432","23.198.241.2","192.168.1.166","TLSv1.2","334","Application Data"
"68","0.399432","23.198.241.2","192.168.1.166","TLSv1.2","770","Application Data"
"69","0.399432","23.198.241.2","192.168.1.166","TLSv1.2","346","Application Data"
"70","0.399432","23.198.241.2","192.168.1.166","TLSv1.2","716","Application Data"
"71","0.399432","23.198.241.2","192.168.1.166","TLSv1.2","335","Application Data"
"72","0.399432","23.198.241.2","192.168.1.166","TLSv1.2","481","Application Data"
"73","0.399470","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=43392 Ack=16785 Win=8191 Len=0"
"74","0.403678","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=16785 Ack=41942 Win=14815 Len=0"
"75","0.436494","23.198.241.2","192.168.1.166","TLSv1.2","429","Application Data"
"76","0.436494","23.198.241.2","192.168.1.166","TLSv1.2","1174","Application Data"
"77","0.436530","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=43392 Ack=18280 Win=8191 Len=0"
"78","0.439770","192.168.1.166","23.198.241.2","TLSv1.2","5988","Application Data"
"79","0.441400","23.198.241.2","192.168.1.166","TLSv1.2","356","Application Data"
"80","0.441400","23.198.241.2","192.168.1.166","TLSv1.2","350","Application Data"
"81","0.441419","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=49326 Ack=18878 Win=8189 Len=0"
"82","0.464876","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=18878 Ack=46312 Win=14815 Len=0"
"83","0.464876","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=18878 Ack=49232 Win=14815 Len=0"
"84","0.506156","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=18878 Ack=49326 Win=14815 Len=0"
"85","0.536170","23.198.241.2","192.168.1.166","TLSv1.2","429","Application Data"
"86","0.536170","23.198.241.2","192.168.1.166","TLSv1.2","1055","Application Data"
"87","0.536193","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=49326 Ack=20254 Win=8191 Len=0"
"88","0.539190","192.168.1.166","23.198.241.2","TLSv1.2","5939","Application Data"
"89","0.578425","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=20254 Ack=55211 Win=14788 Len=0"
"90","0.644374","23.198.241.2","192.168.1.166","TLSv1.2","429","Application Data"
"91","0.644374","23.198.241.2","192.168.1.166","TLSv1.2","1032","Application Data"
"92","0.644391","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=55211 Ack=21607 Win=8186 Len=0"
"93","0.647052","192.168.1.166","23.198.241.2","TLSv1.2","5990","Application Data"
"94","0.648976","192.168.1.166","23.198.241.2","TLSv1.2","547","Application Data"
