"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.166","23.198.241.2","TLSv1.2","5695","Application Data"
"2","0.000103","192.168.1.166","23.198.241.2","TLSv1.2","5695","Application Data"
"3","0.000122","192.168.1.166","23.198.241.2","TLSv1.2","1173","Application Data"
"4","0.000136","192.168.1.166","23.198.241.2","TLSv1.2","538","Application Data"
"5","0.030118","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=2921 Win=14815 Len=0"
"6","0.030118","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=5642 Win=14815 Len=0"
"7","0.030118","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=8562 Win=14805 Len=0"
"8","0.030118","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=11283 Win=14806 Len=0"
"9","0.030118","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=12886 Win=14796 Len=0"
"10","0.058580","192.168.1.166","23.198.241.2","TLSv1.2","5780","Application Data"
"11","0.086017","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=15806 Win=14812 Len=0"
"12","0.086017","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=1 Ack=18612 Win=14815 Len=0"
"13","0.105298","23.198.241.2","192.168.1.166","TLSv1.2","473","Application Data"
"14","0.105298","23.198.241.2","192.168.1.166","TLSv1.2","116","Application Data"
"15","0.105328","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=18612 Ack=482 Win=8191 Len=0"
"16","0.105896","192.168.1.166","23.198.241.2","TLSv1.2","89","Application Data"
"17","0.112340","23.198.241.2","192.168.1.166","TLSv1.2","492","Application Data"
"18","0.112340","23.198.241.2","192.168.1.166","TLSv1.2","120","Application Data"
"19","0.112362","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=18647 Ack=986 Win=8189 Len=0"
"20","0.174205","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=986 Ack=18647 Win=14815 Len=0"
"21","1.066964","23.198.241.2","192.168.1.166","TLSv1.2","1049","Application Data"
"22","1.066964","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=1981 Ack=18647 Win=14815 Len=1460 [TCP PDU reassembled in 29]"
"23","1.066964","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=3441 Ack=18647 Win=14815 Len=1460 [TCP PDU reassembled in 29]"
"24","1.066964","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=4901 Ack=18647 Win=14815 Len=1460 [TCP PDU reassembled in 29]"
"25","1.066964","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=6361 Ack=18647 Win=14815 Len=1460 [TCP PDU reassembled in 29]"
"26","1.066964","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=7821 Ack=18647 Win=14815 Len=1460 [TCP PDU reassembled in 29]"
"27","1.066964","23.198.241.2","192.168.1.166","TCP","1514","443  >  58685 [ACK] Seq=9281 Ack=18647 Win=14815 Len=1460 [TCP PDU reassembled in 29]"
"28","1.066964","23.198.241.2","192.168.1.166","TCP","7354","443  >  58685 [ACK] Seq=10741 Ack=18647 Win=14815 Len=7300 [TCP PDU reassembled in 29]"
"29","1.066964","23.198.241.2","192.168.1.166","TLSv1.2","400","Application Data"
"30","1.066964","23.198.241.2","192.168.1.166","TLSv1.2","85","Application Data"
"31","1.066964","23.198.241.2","192.168.1.166","TCP","16114","443  >  58685 [ACK] Seq=18418 Ack=18647 Win=14815 Len=16060 [TCP PDU reassembled in 32]"
"32","1.066964","23.198.241.2","192.168.1.166","TLSv1.2","400","Application Data"
"33","1.066964","23.198.241.2","192.168.1.166","TLSv1.2","20494","Application Data, Application Data"
"34","1.066964","23.198.241.2","192.168.1.166","TLSv1.2","899","Application Data"
"35","1.067046","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=18647 Ack=56109 Win=8191 Len=0"
"36","1.070117","23.198.241.2","192.168.1.166","TCP","16114","443  >  58685 [ACK] Seq=56109 Ack=18647 Win=14815 Len=16060 [TCP PDU reassembled in 37]"
"37","1.070117","23.198.241.2","192.168.1.166","TLSv1.2","400","Application Data"
"38","1.070117","23.198.241.2","192.168.1.166","TLSv1.2","85","Application Data"
"39","1.070117","23.198.241.2","192.168.1.166","TCP","10274","443  >  58685 [ACK] Seq=72546 Ack=18647 Win=14815 Len=10220 [TCP PDU reassembled in 40]"
"40","1.070117","23.198.241.2","192.168.1.166","TLSv1.2","1439","Application Data"
"41","1.070117","23.198.241.2","192.168.1.166","TLSv1.2","1077","Application Data"
"42","1.070117","23.198.241.2","192.168.1.166","TLSv1.2","93","Application Data"
"43","1.070117","23.198.241.2","192.168.1.166","TLSv1.2","85","Application Data"
"44","1.070158","192.168.1.166","23.198.241.2","TCP","54","58685  >  443 [ACK] Seq=18647 Ack=85244 Win=8191 Len=0"
"45","1.073618","192.168.1.166","23.198.241.2","TLSv1.2","5893","Application Data"
"46","1.073656","192.168.1.166","23.198.241.2","TLSv1.2","1546","Application Data"
"47","1.099512","192.168.1.166","23.198.241.2","TLSv1.2","5712","Application Data"
"48","1.100535","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=85244 Ack=20107 Win=14812 Len=0"
"49","1.100535","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=85244 Ack=21567 Win=14812 Len=0"
"50","1.102940","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=85244 Ack=24486 Win=14805 Len=0"
"51","1.103473","23.198.241.2","192.168.1.166","TCP","54","443  >  58685 [ACK] Seq=85244 Ack=25946 Win=14812 Len=0"
