"No.","Time","Source","Destination","Protocol","Length","Info"
"9","0.200464","100.86.243.187","172.253.62.190","TLSv1.2","568","Application Data"
"10","0.200598","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"11","0.200905","100.86.243.187","172.253.62.190","TLSv1.2","1432","Application Data"
"12","0.203813","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"13","0.212792","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=1 Ack=538 Win=7174 Len=0 TSval=1973548384 TSecr=282793708"
"14","0.212793","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=1 Ack=1904 Win=7185 Len=0 TSval=1973548384 TSecr=282793708"
"15","0.214602","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=1 Ack=1939 Win=7185 Len=0 TSval=1973548386 TSecr=282793711"
"18","0.296297","100.86.243.187","172.253.62.190","TLSv1.2","228","Application Data"
"19","0.296577","100.86.243.187","172.253.62.190","TLSv1.2","318","Application Data"
"20","0.296897","100.86.243.187","172.253.62.190","TLSv1.2","311","Application Data"
"21","0.297187","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"22","0.297329","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"23","0.297478","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"24","0.297569","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"25","0.298028","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"26","0.298218","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"27","0.298376","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"28","0.298506","100.86.243.187","172.253.62.190","TLSv1.2","234","Application Data"
"29","0.298603","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"30","0.298691","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"31","0.298772","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"32","0.298856","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"33","0.298977","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"34","0.299202","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"35","0.299283","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"36","0.299595","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"37","0.299721","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"38","0.304553","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"39","0.305310","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"40","0.305759","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"41","0.306290","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"42","0.306706","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"43","0.307088","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=1 Ack=2101 Win=7185 Len=0 TSval=1973548478 TSecr=282793804"
"44","0.307188","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"45","0.307345","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=1 Ack=2598 Win=7185 Len=0 TSval=1973548479 TSecr=282793804"
"46","0.307647","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"47","0.308100","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"48","0.308245","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=1 Ack=2936 Win=7185 Len=0 TSval=1973548479 TSecr=282793805"
"49","0.308416","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=1 Ack=3443 Win=7185 Len=0 TSval=1973548479 TSecr=282793805"
"50","0.308417","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=1 Ack=3949 Win=7185 Len=0 TSval=1973548480 TSecr=282793806"
"51","0.308514","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"52","0.309041","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
