"No.","Time","Source","Destination","Protocol","Length","Info"
"199","1.959368","100.86.243.187","64.233.180.190","TLSv1.2","192","Application Data"
"200","1.959436","100.86.243.187","64.233.180.190","TCP","1466","53804  >  443 [ACK] Seq=11290 Ack=10732 Win=32804 Len=1400 TSval=4060824154 TSecr=2767763615 [TCP PDU reassembled in 201]"
"201","1.959447","100.86.243.187","64.233.180.190","TLSv1.2","1332","Application Data"
"205","1.970932","64.233.180.190","100.86.243.187","TCP","66","443  >  53804 [ACK] Seq=10732 Ack=13956 Win=2028 Len=0 TSval=2767763741 TSecr=4060824154"
"216","2.007930","64.233.180.190","100.86.243.187","TLSv1.2","140","Application Data"
"217","2.007988","100.86.243.187","64.233.180.190","TCP","66","53804  >  443 [ACK] Seq=13956 Ack=10806 Win=32803 Len=0 TSval=4060824203 TSecr=2767763778"
"218","2.008438","64.233.180.190","100.86.243.187","TLSv1.2","1388","Application Data"
"219","2.008492","100.86.243.187","64.233.180.190","TCP","66","53804  >  443 [ACK] Seq=13956 Ack=12128 Win=32783 Len=0 TSval=4060824203 TSecr=2767763778"
"220","2.008859","64.233.180.190","100.86.243.187","TLSv1.2","97","Application Data"
"221","2.008859","64.233.180.190","100.86.243.187","TLSv1.2","105","Application Data"
"222","2.008909","100.86.243.187","64.233.180.190","TCP","66","53804  >  443 [ACK] Seq=13956 Ack=12198 Win=32803 Len=0 TSval=4060824203 TSecr=2767763778"
"223","2.009058","100.86.243.187","64.233.180.190","TLSv1.2","105","Application Data"
"224","2.024295","64.233.180.190","100.86.243.187","TCP","66","443  >  53804 [ACK] Seq=12198 Ack=13995 Win=2037 Len=0 TSval=2767763794 TSecr=4060824204"
