"No.","Time","Source","Destination","Protocol","Length","Info"
"91","0.833283","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=1 Ack=1 Win=8282 Len=1400 TSval=758566627 TSecr=960975147 [TCP PDU reassembled in 94]"
"92","0.833286","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=1401 Ack=1 Win=8282 Len=1400 TSval=758566627 TSecr=960975147 [TCP PDU reassembled in 94]"
"93","0.833287","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=2801 Ack=1 Win=8282 Len=1400 TSval=758566627 TSecr=960975147 [TCP PDU reassembled in 94]"
"94","0.833326","100.86.243.187","172.253.122.93","TLSv1.2","1327","Application Data"
"95","0.833383","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=5462 Ack=1 Win=8282 Len=1400 TSval=758566627 TSecr=960975147 [TCP PDU reassembled in 97]"
"96","0.833384","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=6862 Ack=1 Win=8282 Len=1400 TSval=758566627 TSecr=960975147 [TCP PDU reassembled in 97]"
"97","0.833396","100.86.243.187","172.253.122.93","TLSv1.2","392","Application Data"
"98","0.848044","172.253.122.93","100.86.243.187","TCP","78","443  >  56045 [ACK] Seq=1 Ack=1 Win=1458 Len=0 TSval=960976070 TSecr=758565711 SLE=4201 SRE=5462"
"99","0.848044","172.253.122.93","100.86.243.187","TCP","78","443  >  56045 [ACK] Seq=1 Ack=1401 Win=1453 Len=0 TSval=960976070 TSecr=758566627 SLE=4201 SRE=5462"
"100","0.848045","172.253.122.93","100.86.243.187","TCP","78","443  >  56045 [ACK] Seq=1 Ack=2801 Win=1448 Len=0 TSval=960976070 TSecr=758566627 SLE=4201 SRE=5462"
"101","0.848046","172.253.122.93","100.86.243.187","TCP","78","443  >  56045 [ACK] Seq=1 Ack=6862 Win=1433 Len=0 TSval=960976070 TSecr=758566627 SLE=8262 SRE=8588"
"102","0.848046","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=1 Ack=8588 Win=1428 Len=0 TSval=960976070 TSecr=758566627"
"103","0.916290","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=8588 Ack=1 Win=8282 Len=1400 TSval=758566710 TSecr=960976070 [TCP PDU reassembled in 107]"
"104","0.916292","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=9988 Ack=1 Win=8282 Len=1400 TSval=758566710 TSecr=960976070 [TCP PDU reassembled in 107]"
"105","0.916294","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=11388 Ack=1 Win=8282 Len=1400 TSval=758566710 TSecr=960976070 [TCP PDU reassembled in 107]"
"106","0.916295","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=12788 Ack=1 Win=8282 Len=1400 TSval=758566710 TSecr=960976070 [TCP PDU reassembled in 107]"
"107","0.916337","100.86.243.187","172.253.122.93","TLSv1.2","496","Application Data"
"108","0.916395","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=14618 Ack=1 Win=8282 Len=1400 TSval=758566710 TSecr=960976070 [TCP PDU reassembled in 111]"
"109","0.916397","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=16018 Ack=1 Win=8282 Len=1400 TSval=758566710 TSecr=960976070 [TCP PDU reassembled in 111]"
