"No.","Time","Source","Destination","Protocol","Length","Info"
"150","0.344949","100.86.243.187","172.253.62.190","TLSv1.2","668","Application Data"
"153","0.364323","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=1 Ack=603 Win=3445 Len=0 TSval=1973490174 TSecr=282735492"
"154","0.380694","100.86.243.187","172.253.62.190","TCP","1466","54596  >  443 [ACK] Seq=603 Ack=1 Win=16310 Len=1400 TSval=282735528 TSecr=1973490174 [TCP PDU reassembled in 155]"
"155","0.380728","100.86.243.187","172.253.62.190","TLSv1.2","594","Application Data"
"156","0.381304","172.253.62.190","100.86.243.187","TLSv1.2","443","Application Data"
"157","0.381305","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"158","0.381306","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"159","0.381386","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=2531 Ack=3178 Win=16260 Len=0 TSval=282735528 TSecr=1973490191"
"160","0.381628","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=2531 Ack=3178 Win=16310 Len=0 TSval=282735528 TSecr=1973490191"
"161","0.381946","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"162","0.381947","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"163","0.381995","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=2531 Ack=5978 Win=16266 Len=0 TSval=282735529 TSecr=1973490191"
"164","0.382019","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"165","0.382019","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"166","0.382049","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=2531 Ack=8778 Win=16223 Len=0 TSval=282735529 TSecr=1973490191"
"167","0.382112","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=2531 Ack=8778 Win=16310 Len=0 TSval=282735529 TSecr=1973490191"
"168","0.383660","172.253.62.190","100.86.243.187","TLSv1.2","308","Application Data"
"169","0.383660","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"170","0.383661","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"171","0.383662","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"172","0.383663","172.253.62.190","100.86.243.187","TLSv1.2","347","Application Data"
"173","0.383663","172.253.62.190","100.86.243.187","TLSv1.2","98","Application Data"
"174","0.383664","172.253.62.190","100.86.243.187","TLSv1.2","97","Application Data"
"175","0.383664","172.253.62.190","100.86.243.187","TLSv1.2","105","Application Data"
