"No.","Time","Source","Destination","Protocol","Length","Info"
"463","0.110810","172.253.122.93","100.86.243.187","TLSv1.2","596","Application Data"
"464","0.110811","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"465","0.110812","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"466","0.110887","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=1 Ack=3331 Win=8230 Len=0 TSval=758445671 TSecr=960855096"
"467","0.111172","100.86.243.187","172.253.122.93","TCP","66","[TCP Window Update] 56045  >  443 [ACK] Seq=1 Ack=3331 Win=8282 Len=0 TSval=758445671 TSecr=960855096"
"468","0.111417","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"469","0.111418","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"470","0.111419","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"471","0.111444","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"472","0.111483","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=1 Ack=7531 Win=8216 Len=0 TSval=758445671 TSecr=960855096"
"473","0.111542","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=1 Ack=8931 Win=8194 Len=0 TSval=758445671 TSecr=960855097"
"474","0.111584","100.86.243.187","172.253.122.93","TCP","66","[TCP Window Update] 56045  >  443 [ACK] Seq=1 Ack=8931 Win=8282 Len=0 TSval=758445671 TSecr=960855097"
"475","0.111875","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"476","0.111876","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"477","0.111937","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=1 Ack=11731 Win=8238 Len=0 TSval=758445672 TSecr=960855097"
"478","0.112040","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"479","0.112041","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"480","0.112062","100.86.243.187","172.253.122.93","TCP","66","[TCP Window Update] 56045  >  443 [ACK] Seq=1 Ack=11731 Win=8282 Len=0 TSval=758445672 TSecr=960855097"
