"No.","Time","Source","Destination","Protocol","Length","Info"
"2301","1.828675","64.233.180.190","100.86.243.187","TCP","66","443  >  53804 [ACK] Seq=6325 Ack=18234 Win=554 Len=0 TSval=2767102322 TSecr=4060162753"
"2302","2.127222","100.86.243.187","64.233.180.190","TCP","1466","53804  >  443 [ACK] Seq=18234 Ack=6325 Win=32804 Len=1400 TSval=4060163067 TSecr=2767102322 [TCP PDU reassembled in 2304]"
"2303","2.127224","100.86.243.187","64.233.180.190","TCP","1466","53804  >  443 [ACK] Seq=19634 Ack=6325 Win=32804 Len=1400 TSval=4060163067 TSecr=2767102322 [TCP PDU reassembled in 2304]"
"2304","2.127269","100.86.243.187","64.233.180.190","TLSv1.2","597","Application Data"
"2305","2.127392","100.86.243.187","64.233.180.190","TCP","1466","53804  >  443 [ACK] Seq=21565 Ack=6325 Win=32804 Len=1400 TSval=4060163067 TSecr=2767102322 [TCP PDU reassembled in 2306]"
"2306","2.127407","100.86.243.187","64.233.180.190","TLSv1.2","1420","Application Data"
"2307","2.145648","64.233.180.190","100.86.243.187","TCP","66","443  >  53804 [ACK] Seq=6325 Ack=24319 Win=537 Len=0 TSval=2767102639 TSecr=4060163067"
"2308","2.239562","64.233.180.190","100.86.243.187","TLSv1.2","142","Application Data"
"2309","2.239563","64.233.180.190","100.86.243.187","TLSv1.2","97","Application Data"
"2310","2.239564","64.233.180.190","100.86.243.187","TLSv1.2","105","Application Data"
"2311","2.239709","100.86.243.187","64.233.180.190","TCP","66","53804  >  443 [ACK] Seq=24319 Ack=6471 Win=32801 Len=0 TSval=4060163180 TSecr=2767102732"
"2312","2.240473","100.86.243.187","64.233.180.190","TLSv1.2","105","Application Data"
"2313","2.251858","64.233.180.190","100.86.243.187","TCP","66","443  >  53804 [ACK] Seq=6471 Ack=24358 Win=554 Len=0 TSval=2767102745 TSecr=4060163180"
"3005","7.024572","100.86.243.187","64.233.180.190","TLSv1.2","322","Application Data"
"3006","7.036617","64.233.180.190","100.86.243.187","TCP","66","443  >  53804 [ACK] Seq=6471 Ack=24614 Win=553 Len=0 TSval=2767107529 TSecr=4060167965"
"3007","7.036618","64.233.180.190","100.86.243.187","TLSv1.2","144","Application Data"
"3008","7.036752","100.86.243.187","64.233.180.190","TCP","66","53804  >  443 [ACK] Seq=24614 Ack=6549 Win=32803 Len=0 TSval=4060167977 TSecr=2767107529"
"3009","7.037142","100.86.243.187","64.233.180.190","TLSv1.2","105","Application Data"
"3010","7.053736","64.233.180.190","100.86.243.187","TCP","66","443  >  53804 [ACK] Seq=6549 Ack=24653 Win=554 Len=0 TSval=2767107547 TSecr=4060167977"
