"No.","Time","Source","Destination","Protocol","Length","Info"
"21","0.302287","172.253.62.190","100.86.243.187","TLSv1.2","126","Application Data"
"22","0.302288","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"23","0.302289","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"24","0.302365","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=1 Ack=2861 Win=16265 Len=0 TSval=282834109 TSecr=1973588738"
"25","0.302508","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=1 Ack=2861 Win=16310 Len=0 TSval=282834109 TSecr=1973588738"
"26","0.303815","100.86.243.187","172.253.62.190","TCP","1466","54596  >  443 [ACK] Seq=1 Ack=2861 Win=16310 Len=1400 TSval=282834111 TSecr=1973588738 [TCP PDU reassembled in 27]"
"27","0.303839","100.86.243.187","172.253.62.190","TLSv1.2","506","Application Data"
"28","0.303876","100.86.243.187","172.253.62.190","TCP","1466","54596  >  443 [ACK] Seq=1841 Ack=2861 Win=16310 Len=1400 TSval=282834111 TSecr=1973588738 [TCP PDU reassembled in 29]"
"29","0.303884","100.86.243.187","172.253.62.190","TLSv1.2","1074","Application Data"
"30","0.303994","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"31","0.303995","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"32","0.303996","172.253.62.190","100.86.243.187","TLSv1.2","122","Application Data"
"33","0.303996","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"34","0.303997","172.253.62.190","100.86.243.187","TLSv1.2","823","Application Data"
"35","0.303998","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"36","0.303998","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"37","0.303999","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"38","0.304000","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"39","0.304000","172.253.62.190","100.86.243.187","TLSv1.2","1252","Application Data"
"40","0.304001","172.253.62.190","100.86.243.187","TLSv1.2","889","Application Data"
"41","0.304001","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"42","0.304002","172.253.62.190","100.86.243.187","TLSv1.2","1320","Application Data"
"43","0.304003","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"44","0.304004","172.253.62.190","100.86.243.187","TLSv1.2","1002","Application Data"
"45","0.304004","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"46","0.304005","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"47","0.304006","172.253.62.190","100.86.243.187","TLSv1.2","225","Application Data"
"48","0.304094","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4249 Ack=18137 Win=16071 Len=0 TSval=282834111 TSecr=1973588740"
"49","0.304129","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4249 Ack=23432 Win=15989 Len=0 TSval=282834111 TSecr=1973588742"
"50","0.304416","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=4249 Ack=23432 Win=16310 Len=0 TSval=282834111 TSecr=1973588742"
"51","0.305754","172.253.62.190","100.86.243.187","TLSv1.2","699","Application Data"
"52","0.305755","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"53","0.305814","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4249 Ack=25465 Win=16278 Len=0 TSval=282834113 TSecr=1973588744"
"54","0.306224","172.253.62.190","100.86.243.187","TLSv1.2","1312","Application Data"
"55","0.306225","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"56","0.306277","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4249 Ack=28111 Win=16269 Len=0 TSval=282834113 TSecr=1973588745"
"57","0.307539","172.253.62.190","100.86.243.187","TLSv1.2","913","Application Data"
"58","0.307540","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"59","0.307540","172.253.62.190","100.86.243.187","TLSv1.2","1328","Application Data"
"60","0.307541","172.253.62.190","100.86.243.187","TLSv1.2","670","Application Data"
"61","0.307541","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"62","0.307542","172.253.62.190","100.86.243.187","TLSv1.2","1336","Application Data"
"63","0.307542","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"64","0.307543","172.253.62.190","100.86.243.187","TLSv1.2","1071","Application Data"
"65","0.307544","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"66","0.307544","172.253.62.190","100.86.243.187","TLSv1.2","1261","Application Data"
"67","0.307545","172.253.62.190","100.86.243.187","TLSv1.2","687","Application Data"
"68","0.307545","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"69","0.307546","172.253.62.190","100.86.243.187","TLSv1.2","1266","Application Data"
"70","0.307546","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"71","0.307547","172.253.62.190","100.86.243.187","TLSv1.2","722","Application Data"
"72","0.307547","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"73","0.307548","172.253.62.190","100.86.243.187","TLSv1.2","1203","Application Data"
"74","0.307549","172.253.62.190","100.86.243.187","TLSv1.2","680","Application Data"
"75","0.307549","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"76","0.307550","172.253.62.190","100.86.243.187","TLSv1.2","1196","Application Data"
"77","0.307617","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4249 Ack=43115 Win=16076 Len=0 TSval=282834115 TSecr=1973588747"
"78","0.307703","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4249 Ack=50852 Win=15955 Len=0 TSval=282834115 TSecr=1973588749"
"79","0.308036","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=4249 Ack=50852 Win=16310 Len=0 TSval=282834115 TSecr=1973588749"
"80","0.309577","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"81","0.309578","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"82","0.309579","172.253.62.190","100.86.243.187","TLSv1.2","942","Application Data"
"83","0.309579","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"84","0.309580","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"85","0.309580","172.253.62.190","100.86.243.187","TLSv1.2","466","Application Data"
"86","0.309581","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"87","0.309581","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"88","0.309582","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"89","0.309582","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"90","0.309583","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"91","0.309584","172.253.62.190","100.86.243.187","TLSv1.2","552","Application Data"
"92","0.309584","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"93","0.309585","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"94","0.309585","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"95","0.309586","172.253.62.190","100.86.243.187","TLSv1.2","274","Application Data"
"96","0.309586","172.253.62.190","100.86.243.187","TLSv1.2","97","Application Data"
"97","0.309586","172.253.62.190","100.86.243.187","TLSv1.2","105","Application Data"
"98","0.309650","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4249 Ack=66614 Win=16064 Len=0 TSval=282834117 TSecr=1973588754"
