"No.","Time","Source","Destination","Protocol","Length","Info"
"13","0.221186","100.86.243.187","172.253.62.190","TCP","1466","54596  >  443 [ACK] Seq=1 Ack=1 Win=16310 Len=1400 TSval=282759062 TSecr=1973513337 [TCP PDU reassembled in 15]"
"14","0.221189","100.86.243.187","172.253.62.190","TCP","1466","54596  >  443 [ACK] Seq=1401 Ack=1 Win=16310 Len=1400 TSval=282759062 TSecr=1973513337 [TCP PDU reassembled in 15]"
"15","0.221230","100.86.243.187","172.253.62.190","TLSv1.2","243","Application Data"
"16","0.221280","100.86.243.187","172.253.62.190","TLSv1.2","1299","Application Data"
"17","0.223266","100.86.243.187","172.253.62.190","TCP","1466","54596  >  443 [ACK] Seq=4211 Ack=1 Win=16310 Len=1400 TSval=282759064 TSecr=1973513337 [TCP PDU reassembled in 19]"
"18","0.223267","100.86.243.187","172.253.62.190","TCP","1466","54596  >  443 [ACK] Seq=5611 Ack=1 Win=16310 Len=1400 TSval=282759064 TSecr=1973513337 [TCP PDU reassembled in 19]"
"19","0.223292","100.86.243.187","172.253.62.190","TLSv1.2","243","Application Data"
"20","0.223332","100.86.243.187","172.253.62.190","TLSv1.2","1299","Application Data"
"21","0.232442","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=1 Ack=1401 Win=4243 Len=0 TSval=1973513735 TSecr=282759062"
"22","0.232443","172.253.62.190","100.86.243.187","TCP","78","[TCP Dup ACK 21#1] 443  >  54596 [ACK] Seq=1 Ack=1401 Win=4243 Len=0 TSval=1973513735 TSecr=282759062 SLE=2801 SRE=2978"
"23","0.232465","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=1 Ack=4211 Win=4265 Len=0 TSval=1973513735 TSecr=282759062"
"24","0.234834","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=1 Ack=8421 Win=4298 Len=0 TSval=1973513738 TSecr=282759064"
