"No.","Time","Source","Destination","Protocol","Length","Info"
"48","0.198164","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=148 Ack=6568 Win=1458 Len=0 TSval=960903419 TSecr=758493976"
"68","0.549185","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=6568 Ack=148 Win=8282 Len=1400 TSval=758494343 TSecr=960903419 [TCP PDU reassembled in 71]"
"69","0.549187","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=7968 Ack=148 Win=8282 Len=1400 TSval=758494343 TSecr=960903419 [TCP PDU reassembled in 71]"
"70","0.549188","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=9368 Ack=148 Win=8282 Len=1400 TSval=758494343 TSecr=960903419 [TCP PDU reassembled in 71]"
"71","0.549228","100.86.243.187","172.253.122.93","TLSv1.2","767","Application Data"
"72","0.560571","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=148 Ack=11469 Win=1452 Len=0 TSval=960903781 TSecr=758494343"
"73","0.560595","172.253.122.93","100.86.243.187","TLSv1.2","146","Application Data"
"74","0.560664","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=11469 Ack=228 Win=8281 Len=0 TSval=758494354 TSecr=960903781"
"75","0.560940","100.86.243.187","172.253.122.93","TLSv1.2","105","Application Data"
"76","0.577070","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=228 Ack=11508 Win=1458 Len=0 TSval=960903798 TSecr=758494354"
"206","1.169172","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=11508 Ack=228 Win=8282 Len=1400 TSval=758494963 TSecr=960903798 [TCP PDU reassembled in 211]"
"207","1.169175","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=12908 Ack=228 Win=8282 Len=1400 TSval=758494963 TSecr=960903798 [TCP PDU reassembled in 211]"
"208","1.169177","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=14308 Ack=228 Win=8282 Len=1400 TSval=758494963 TSecr=960903798 [TCP PDU reassembled in 211]"
"209","1.169178","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=15708 Ack=228 Win=8282 Len=1400 TSval=758494963 TSecr=960903798 [TCP PDU reassembled in 211]"
"210","1.169179","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=17108 Ack=228 Win=8282 Len=1400 TSval=758494963 TSecr=960903798 [TCP PDU reassembled in 211]"
"211","1.169226","100.86.243.187","172.253.122.93","TLSv1.2","1145","Application Data"
"212","1.169295","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=19587 Ack=228 Win=8282 Len=1400 TSval=758494963 TSecr=960903798 [TCP PDU reassembled in 214]"
"213","1.169296","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=20987 Ack=228 Win=8282 Len=1400 TSval=758494963 TSecr=960903798 [TCP PDU reassembled in 214]"
"214","1.169308","100.86.243.187","172.253.122.93","TLSv1.2","1156","Application Data"
"215","1.174413","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=23477 Ack=228 Win=8282 Len=1400 TSval=758494968 TSecr=960903798 [TCP PDU reassembled in 219]"
"216","1.174416","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=24877 Ack=228 Win=8282 Len=1400 TSval=758494968 TSecr=960903798 [TCP PDU reassembled in 219]"
"217","1.174417","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=26277 Ack=228 Win=8282 Len=1400 TSval=758494968 TSecr=960903798 [TCP PDU reassembled in 219]"
"218","1.174419","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=27677 Ack=228 Win=8282 Len=1400 TSval=758494968 TSecr=960903798 [TCP PDU reassembled in 219]"
"219","1.174447","100.86.243.187","172.253.122.93","TLSv1.2","1379","Application Data"
"220","1.174501","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=30390 Ack=228 Win=8282 Len=1400 TSval=758494968 TSecr=960903798 [TCP PDU reassembled in 223]"
"221","1.174503","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=31790 Ack=228 Win=8282 Len=1400 TSval=758494968 TSecr=960903798 [TCP PDU reassembled in 223]"
"222","1.174504","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=33190 Ack=228 Win=8282 Len=1400 TSval=758494968 TSecr=960903798 [TCP PDU reassembled in 223]"
"223","1.174524","100.86.243.187","172.253.122.93","TLSv1.2","574","Application Data"
"224","1.186346","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=228 Ack=12908 Win=1453 Len=0 TSval=960904407 TSecr=758494963"
"225","1.186370","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=228 Ack=15708 Win=1448 Len=0 TSval=960904407 TSecr=758494963"
"226","1.186843","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=228 Ack=17108 Win=1452 Len=0 TSval=960904408 TSecr=758494963"
"227","1.186844","172.253.122.93","100.86.243.187","TCP","78","[TCP Dup ACK 226#1] 443  >  56045 [ACK] Seq=228 Ack=17108 Win=1452 Len=0 TSval=960904408 TSecr=758494963 SLE=18508 SRE=19587"
"228","1.187021","172.253.122.93","100.86.243.187","TCP","86","[TCP Dup ACK 226#2] 443  >  56045 [ACK] Seq=228 Ack=17108 Win=1452 Len=0 TSval=960904408 TSecr=758494963 SLE=22387 SRE=23477 SLE=18508 SRE=19587"
"229","1.187021","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=228 Ack=24877 Win=1432 Len=0 TSval=960904408 TSecr=758494968"
"230","1.187928","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=228 Ack=27677 Win=1448 Len=0 TSval=960904409 TSecr=758494968"
"231","1.187928","172.253.122.93","100.86.243.187","TCP","78","[TCP Dup ACK 230#1] 443  >  56045 [ACK] Seq=228 Ack=27677 Win=1448 Len=0 TSval=960904409 TSecr=758494968 SLE=29077 SRE=30390"
"232","1.187929","172.253.122.93","100.86.243.187","TCP","78","443  >  56045 [ACK] Seq=228 Ack=31790 Win=1433 Len=0 TSval=960904409 TSecr=758494968 SLE=34590 SRE=35098"
"233","1.187929","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=228 Ack=35098 Win=1424 Len=0 TSval=960904409 TSecr=758494968"
"234","1.233593","172.253.122.93","100.86.243.187","TLSv1.2","145","Application Data"
"235","1.233638","172.253.122.93","100.86.243.187","TLSv1.2","97","Application Data"
"236","1.233639","172.253.122.93","100.86.243.187","TLSv1.2","105","Application Data"
"237","1.233692","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=35098 Ack=307 Win=8281 Len=0 TSval=758495027 TSecr=960904454"
"238","1.233758","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=35098 Ack=377 Win=8280 Len=0 TSval=758495027 TSecr=960904455"
"239","1.234160","100.86.243.187","172.253.122.93","TLSv1.2","105","Application Data"
"240","1.248097","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=377 Ack=35137 Win=1458 Len=0 TSval=960904466 TSecr=758495027"
"241","1.275678","172.253.122.93","100.86.243.187","TLSv1.2","623","Application Data"
"242","1.275716","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"243","1.275717","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"244","1.275775","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=35137 Ack=934 Win=8273 Len=0 TSval=758495069 TSecr=960904497"
"245","1.275824","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=35137 Ack=3734 Win=8229 Len=0 TSval=758495069 TSecr=960904497"
"246","1.276050","100.86.243.187","172.253.122.93","TCP","66","[TCP Window Update] 56045  >  443 [ACK] Seq=35137 Ack=3734 Win=8282 Len=0 TSval=758495069 TSecr=960904497"
"247","1.276168","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"248","1.276168","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"249","1.276212","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=35137 Ack=6534 Win=8238 Len=0 TSval=758495069 TSecr=960904497"
"250","1.276285","100.86.243.187","172.253.122.93","TCP","66","[TCP Window Update] 56045  >  443 [ACK] Seq=35137 Ack=6534 Win=8282 Len=0 TSval=758495069 TSecr=960904497"
"251","1.277615","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"252","1.277621","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"253","1.277624","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"254","1.277626","172.253.122.93","100.86.243.187","TLSv1.2","1466","Application Data"
"255","1.277628","172.253.122.93","100.86.243.187","TLSv1.2","981","Application Data"
"256","1.277630","172.253.122.93","100.86.243.187","TLSv1.2","97","Application Data"
"257","1.277631","172.253.122.93","100.86.243.187","TLSv1.2","105","Application Data"
"258","1.277719","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=35137 Ack=13119 Win=8179 Len=0 TSval=758495071 TSecr=960904497"
"259","1.278003","100.86.243.187","172.253.122.93","TCP","66","[TCP Window Update] 56045  >  443 [ACK] Seq=35137 Ack=13119 Win=8282 Len=0 TSval=758495071 TSecr=960904497"
"260","1.278042","100.86.243.187","172.253.122.93","TLSv1.2","105","Application Data"
"261","1.294275","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=13119 Ack=35176 Win=1458 Len=0 TSval=960904515 TSecr=758495071"
"2537","6.172816","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=35176 Ack=13119 Win=8282 Len=1400 TSval=758499966 TSecr=960904515 [TCP PDU reassembled in 2539]"
"2538","6.172818","100.86.243.187","172.253.122.93","TCP","1466","56045  >  443 [ACK] Seq=36576 Ack=13119 Win=8282 Len=1400 TSval=758499966 TSecr=960904515 [TCP PDU reassembled in 2539]"
"2539","6.172886","100.86.243.187","172.253.122.93","TLSv1.2","456","Application Data"
"2542","6.186335","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=13119 Ack=38366 Win=1447 Len=0 TSval=960909407 TSecr=758499966"
"2543","6.213265","172.253.122.93","100.86.243.187","TLSv1.2","143","Application Data"
"2544","6.213352","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=38366 Ack=13196 Win=8281 Len=0 TSval=758500007 TSecr=960909434"
"2545","6.213708","172.253.122.93","100.86.243.187","TLSv1.2","97","Application Data"
"2546","6.213709","172.253.122.93","100.86.243.187","TLSv1.2","105","Application Data"
"2547","6.213752","100.86.243.187","172.253.122.93","TCP","66","56045  >  443 [ACK] Seq=38366 Ack=13266 Win=8281 Len=0 TSval=758500007 TSecr=960909434"
"2548","6.213918","100.86.243.187","172.253.122.93","TLSv1.2","105","Application Data"
"2551","6.229831","172.253.122.93","100.86.243.187","TCP","66","443  >  56045 [ACK] Seq=13266 Ack=38405 Win=1458 Len=0 TSval=960909451 TSecr=758500007"
