"No.","Time","Source","Destination","Protocol","Length","Info"
"869","0.597481","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"870","0.597482","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"871","0.597520","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4558 Ack=10111 Win=15898 Len=0 TSval=282703741 TSecr=1973458402"
"872","0.597646","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=4558 Ack=10111 Win=15960 Len=0 TSval=282703741 TSecr=1973458402"
"873","0.598293","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"874","0.598347","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4558 Ack=11511 Win=15938 Len=0 TSval=282703741 TSecr=1973458403"
"875","0.598617","172.253.62.190","100.86.243.187","TLSv1.2","1188","Application Data"
"876","0.598618","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"877","0.598648","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4558 Ack=14033 Win=15921 Len=0 TSval=282703743 TSecr=1973458403"
"878","0.599143","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"879","0.599144","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"880","0.599177","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4558 Ack=16833 Win=15916 Len=0 TSval=282703743 TSecr=1973458404"
"881","0.599229","172.253.62.190","100.86.243.187","TLSv1.2","487","Application Data"
"882","0.599229","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"883","0.599242","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=4558 Ack=16833 Win=15960 Len=0 TSval=282703743 TSecr=1973458404"
"884","0.599262","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4558 Ack=18654 Win=15932 Len=0 TSval=282703743 TSecr=1973458404"
"885","0.600271","172.253.62.190","100.86.243.187","TLSv1.2","1461","Application Data"
"886","0.600300","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4558 Ack=20049 Win=15938 Len=0 TSval=282703744 TSecr=1973458404"
"887","0.601515","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"888","0.601516","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"889","0.601516","172.253.62.190","100.86.243.187","TLSv1.2","162","Application Data"
"890","0.601558","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4558 Ack=22945 Win=15915 Len=0 TSval=282703745 TSecr=1973458406"
"891","0.601642","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=4558 Ack=22945 Win=15960 Len=0 TSval=282703745 TSecr=1973458406"
"892","0.602092","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"893","0.602093","172.253.62.190","100.86.243.187","TLSv1.2","1396","Application Data"
"894","0.602094","172.253.62.190","100.86.243.187","TLSv1.2","1237","[TCP Previous segment not captured] , Application Data"
"895","0.602094","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"896","0.602131","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15917 Len=0 TSval=282703745 TSecr=1973458406"
"897","0.602153","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#1] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15917 Len=0 TSval=282703745 TSecr=1973458406 SLE=27075 SRE=29646"
"898","0.602997","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"899","0.603039","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#2] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703747 TSecr=1973458406 SLE=27075 SRE=31046"
"900","0.603203","172.253.62.190","100.86.243.187","TLSv1.2","509","Application Data"
"901","0.603203","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"902","0.603236","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#3] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703747 TSecr=1973458406 SLE=27075 SRE=32889"
"903","0.603981","172.253.62.190","100.86.243.187","TLSv1.2","1149","Application Data"
"904","0.604010","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#4] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703747 TSecr=1973458406 SLE=27075 SRE=33972"
"905","0.604568","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"906","0.604568","172.253.62.190","100.86.243.187","TLSv1.2","1202","Application Data"
"907","0.604597","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#5] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703749 TSecr=1973458406 SLE=27075 SRE=36508"
"908","0.606277","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"909","0.606278","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"910","0.606278","172.253.62.190","100.86.243.187","TLSv1.2","145","Application Data"
"911","0.606306","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#6] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703750 TSecr=1973458406 SLE=27075 SRE=39387"
"912","0.606996","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"913","0.606996","172.253.62.190","100.86.243.187","TLSv1.2","1305","Application Data"
"914","0.606997","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"915","0.606997","172.253.62.190","100.86.243.187","TLSv1.2","1127","Application Data"
"916","0.607024","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#7] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703750 TSecr=1973458406 SLE=27075 SRE=44487"
"917","0.607197","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"918","0.607198","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"919","0.607232","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#8] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703750 TSecr=1973458406 SLE=27075 SRE=47287"
"920","0.608583","172.253.62.190","100.86.243.187","TLSv1.2","295","Application Data"
"921","0.608583","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"922","0.608585","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"923","0.608585","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"924","0.608585","172.253.62.190","100.86.243.187","TLSv1.2","319","Application Data"
"925","0.608635","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#9] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703753 TSecr=1973458406 SLE=27075 SRE=51969"
"926","0.608669","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"927","0.608670","172.253.62.190","100.86.243.187","TLSv1.2","937","Application Data"
"928","0.608692","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#10] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703753 TSecr=1973458406 SLE=27075 SRE=54240"
"929","0.608943","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"930","0.608943","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"931","0.608978","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#11] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703753 TSecr=1973458406 SLE=27075 SRE=57040"
"932","0.609953","172.253.62.190","100.86.243.187","TLSv1.2","1224","Application Data"
"933","0.609953","172.253.62.190","100.86.243.187","TLSv1.2","1133","Application Data"
"934","0.609991","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#12] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703754 TSecr=1973458406 SLE=27075 SRE=59265"
"935","0.610686","172.253.62.190","100.86.243.187","TLSv1.2","1046","Application Data"
"936","0.610687","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"937","0.610734","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#13] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703754 TSecr=1973458406 SLE=27075 SRE=61645"
"938","0.610952","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"939","0.610954","172.253.62.190","100.86.243.187","TLSv1.2","938","Application Data"
"940","0.610989","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#14] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703754 TSecr=1973458406 SLE=27075 SRE=63917"
"941","0.611842","172.253.62.190","100.86.243.187","TLSv1.2","1187","Application Data"
"942","0.611843","172.253.62.190","100.86.243.187","TLSv1.2","1058","Application Data"
"943","0.611877","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#15] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703756 TSecr=1973458406 SLE=27075 SRE=66030"
"944","0.614004","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"945","0.614006","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"946","0.614006","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"947","0.614047","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#16] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703758 TSecr=1973458406 SLE=27075 SRE=70230"
"948","0.616816","172.253.62.190","100.86.243.187","TLSv1.2","111","Application Data"
"949","0.616817","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"950","0.616817","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"951","0.616818","172.253.62.190","100.86.243.187","TLSv1.2","741","Application Data"
"952","0.616818","172.253.62.190","100.86.243.187","TLSv1.2","98","Application Data"
"953","0.616818","172.253.62.190","100.86.243.187","TLSv1.2","97","Application Data"
"954","0.616819","172.253.62.190","100.86.243.187","TLSv1.2","105","Application Data"
"955","0.616864","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 896#17] 54596  >  443 [ACK] Seq=4558 Ack=25675 Win=15960 Len=0 TSval=282703761 TSecr=1973458406 SLE=27075 SRE=73852"
"956","0.622605","172.253.62.190","100.86.243.187","TLSv1.2","1466","[TCP Fast Retransmission] , Application Data"
"957","0.622668","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=4558 Ack=73852 Win=15207 Len=0 TSval=282703767 TSecr=1973458426"
"958","0.623181","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=4558 Ack=73852 Win=15960 Len=0 TSval=282703767 TSecr=1973458426"
"959","0.623218","100.86.243.187","172.253.62.190","TLSv1.2","105","Application Data"
"960","0.634202","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=73852 Ack=4597 Win=2975 Len=0 TSval=1973458439 TSecr=282703767"
"961","0.869214","100.86.243.187","172.253.62.190","TLSv1.2","251","Application Data"
"962","0.869441","100.86.243.187","172.253.62.190","TLSv1.2","539","Application Data"
"963","0.869702","100.86.243.187","172.253.62.190","TCP","1466","54596  >  443 [ACK] Seq=5255 Ack=73852 Win=15960 Len=1400 TSval=282704013 TSecr=1973458439 [TCP PDU reassembled in 964]"
"964","0.869716","100.86.243.187","172.253.62.190","TLSv1.2","164","Application Data"
"965","0.869834","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"966","0.870120","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"967","0.870285","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"968","0.870443","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"969","0.870513","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"970","0.870581","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"971","0.870840","100.86.243.187","172.253.62.190","TLSv1.2","234","Application Data"
"972","0.870932","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"973","0.871002","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"974","0.871076","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"975","0.871160","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"976","0.871527","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"977","0.871621","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"978","0.871700","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"979","0.871771","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"980","0.871839","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"981","0.871904","100.86.243.187","172.253.62.190","TLSv1.2","235","Application Data"
"982","0.881166","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"983","0.881678","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"984","0.882109","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"985","0.882653","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"986","0.883278","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"987","0.883946","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"988","0.884578","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"989","0.884859","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=73852 Ack=4782 Win=2975 Len=0 TSval=1973458687 TSecr=282704013"
"990","0.884860","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=73852 Ack=5255 Win=2986 Len=0 TSval=1973458687 TSecr=282704013"
"991","0.884860","172.253.62.190","100.86.243.187","TCP","78","[TCP Dup ACK 990#1] 443  >  54596 [ACK] Seq=73852 Ack=5255 Win=2997 Len=0 TSval=1973458687 TSecr=282704013 SLE=6655 SRE=6753"
"992","0.884860","172.253.62.190","100.86.243.187","TCP","78","[TCP Dup ACK 990#2] 443  >  54596 [ACK] Seq=73852 Ack=5255 Win=2997 Len=0 TSval=1973458687 TSecr=282704013 SLE=6655 SRE=6922"
"993","0.884861","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=73852 Ack=8442 Win=3007 Len=0 TSval=1973458687 TSecr=282704014"
"994","0.884861","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=73852 Ack=9118 Win=3007 Len=0 TSval=1973458687 TSecr=282704015"
"995","0.884861","172.253.62.190","100.86.243.187","TCP","66","443  >  54596 [ACK] Seq=73852 Ack=9625 Win=3007 Len=0 TSval=1973458688 TSecr=282704015"
"996","0.885235","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"997","0.885772","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"998","0.886431","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"999","0.886506","172.253.62.190","100.86.243.187","TLSv1.2","149","Application Data"
"1000","0.886507","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1001","0.886556","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=9975 Ack=75335 Win=15937 Len=0 TSval=282704030 TSecr=1973458691"
"1002","0.886787","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1003","0.886788","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1004","0.886836","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=9975 Ack=78135 Win=15916 Len=0 TSval=282704030 TSecr=1973458691"
"1005","0.886902","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=9975 Ack=78135 Win=15960 Len=0 TSval=282704030 TSecr=1973458691"
"1006","0.886978","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1007","0.886979","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1008","0.887032","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=9975 Ack=80935 Win=15916 Len=0 TSval=282704030 TSecr=1973458692"
"1009","0.887054","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"1010","0.887083","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=10010 Ack=80935 Win=15960 Len=0 TSval=282704030 TSecr=1973458692"
"1011","0.887271","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1012","0.887271","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1013","0.887313","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=10010 Ack=83735 Win=15916 Len=0 TSval=282704030 TSecr=1973458692"
"1014","0.887382","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=10010 Ack=83735 Win=15960 Len=0 TSval=282704030 TSecr=1973458692"
"1015","0.887523","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1016","0.887523","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1017","0.887565","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=10010 Ack=86535 Win=15916 Len=0 TSval=282704031 TSecr=1973458692"
"1018","0.887595","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=10010 Ack=86535 Win=15960 Len=0 TSval=282704031 TSecr=1973458692"
"1019","0.887635","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"1020","0.888127","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"1021","0.888704","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"1022","0.889228","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"1023","0.889755","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"1024","0.890311","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"1025","0.890696","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"1026","0.891225","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1027","0.891225","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1028","0.891226","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1029","0.891226","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1030","0.891227","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1031","0.891228","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1032","0.891228","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1033","0.891228","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1034","0.891294","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=10255 Ack=97735 Win=15785 Len=0 TSval=282704035 TSecr=1973458694"
"1035","0.891394","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=10255 Ack=97735 Win=15960 Len=0 TSval=282704035 TSecr=1973458694"
"1036","0.891434","100.86.243.187","172.253.62.190","TLSv1.2","101","Application Data"
"1037","0.893131","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1038","0.893132","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1039","0.893132","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1040","0.893133","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1041","0.893133","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1042","0.893134","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1043","0.893134","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data, Application Data"
"1044","0.893135","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1045","0.893135","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1046","0.893135","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1047","0.893136","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1048","0.893136","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1049","0.893209","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=10290 Ack=113135 Win=15719 Len=0 TSval=282704037 TSecr=1973458697"
"1050","0.893238","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=10290 Ack=114535 Win=15698 Len=0 TSval=282704037 TSecr=1973458697"
"1051","0.893410","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=10290 Ack=114535 Win=15960 Len=0 TSval=282704037 TSecr=1973458697"
"1052","0.895528","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1053","0.895529","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1054","0.895529","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1055","0.895530","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1056","0.895531","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1057","0.895531","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1058","0.895609","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=10290 Ack=122935 Win=15829 Len=0 TSval=282704039 TSecr=1973458698"
"1059","0.895717","100.86.243.187","172.253.62.190","TCP","66","[TCP Window Update] 54596  >  443 [ACK] Seq=10290 Ack=122935 Win=15960 Len=0 TSval=282704039 TSecr=1973458698"
"1060","0.902111","172.253.62.190","100.86.243.187","TLSv1.2","1466","Application Data"
"1061","0.902112","172.253.62.190","100.86.243.187","TCP","1466","[TCP Previous segment not captured] 443  >  54596 [ACK] Seq=125735 Ack=9625 Win=3007 Len=1400 TSval=1973458699 TSecr=282704015"
"1062","0.902113","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1063","0.902193","100.86.243.187","172.253.62.190","TCP","66","54596  >  443 [ACK] Seq=10290 Ack=124335 Win=15938 Len=0 TSval=282704046 TSecr=1973458699"
"1064","0.902255","100.86.243.187","172.253.62.190","TCP","78","[TCP Dup ACK 1063#1] 54596  >  443 [ACK] Seq=10290 Ack=124335 Win=15938 Len=0 TSval=282704046 TSecr=1973458699 SLE=125735 SRE=128535"
"1065","0.903634","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1066","0.903635","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1067","0.903636","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1068","0.903637","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1069","0.903637","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1070","0.903638","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1071","0.903638","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1072","0.903639","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1073","0.903639","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1074","0.903640","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1075","0.903640","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1076","0.903641","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1077","0.903641","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1078","0.903642","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1079","0.903642","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
"1080","0.903642","172.253.62.190","100.86.243.187","TLSv1.2","1466","Ignored Unknown Record"
