"No.","Time","Source","Destination","Protocol","Length","Info"
"33","2.728930","100.86.243.187","23.13.164.38","TLSv1.2","1091","Application Data"
"34","2.756258","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=1 Ack=1026 Win=5302 Len=0 TSval=1115451397 TSecr=931417726"
"35","2.797475","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=1 Ack=1026 Win=5302 Len=1448 TSval=1115451437 TSecr=931417726 [TCP PDU reassembled in 36]"
"36","2.797477","23.13.164.38","100.86.243.187","TLSv1.2","360","Application Data"
"37","2.797478","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=1743 Ack=1026 Win=5302 Len=1448 TSval=1115451437 TSecr=931417726 [TCP PDU reassembled in 50]"
"38","2.797645","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1026 Ack=3191 Win=37406 Len=0 TSval=931417795 TSecr=1115451437"
"39","2.798232","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=1026 Ack=3191 Win=37456 Len=0 TSval=931417795 TSecr=1115451437"
"40","2.799428","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=3191 Ack=1026 Win=5302 Len=1448 TSval=1115451437 TSecr=931417726 [TCP PDU reassembled in 50]"
"41","2.799429","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=4639 Ack=1026 Win=5302 Len=1448 TSval=1115451437 TSecr=931417726 [TCP PDU reassembled in 50]"
"42","2.799430","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=6087 Ack=1026 Win=5302 Len=1448 TSval=1115451437 TSecr=931417726 [TCP PDU reassembled in 50]"
"43","2.799432","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=7535 Ack=1026 Win=5302 Len=1448 TSval=1115451437 TSecr=931417726 [TCP PDU reassembled in 50]"
"44","2.799432","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=8983 Ack=1026 Win=5302 Len=1448 TSval=1115451437 TSecr=931417726 [TCP PDU reassembled in 50]"
"45","2.799433","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=10431 Ack=1026 Win=5302 Len=1448 TSval=1115451437 TSecr=931417726 [TCP PDU reassembled in 50]"
"46","2.799434","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=11879 Ack=1026 Win=5302 Len=1448 TSval=1115451437 TSecr=931417726 [TCP PDU reassembled in 50]"
"47","2.799435","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=13327 Ack=1026 Win=5302 Len=1448 TSval=1115451438 TSecr=931417726 [TCP PDU reassembled in 50]"
"48","2.799436","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=14775 Ack=1026 Win=5302 Len=1448 TSval=1115451438 TSecr=931417726 [TCP PDU reassembled in 50]"
"49","2.799437","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=16223 Ack=1026 Win=5302 Len=1448 TSval=1115451438 TSecr=931417726 [TCP PDU reassembled in 50]"
"50","2.799438","23.13.164.38","100.86.243.187","TLSv1.2","544","Application Data"
"51","2.799439","23.13.164.38","100.86.243.187","TLSv1.2","1514","Application Data"
"52","2.799439","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=19597 Ack=1026 Win=5302 Len=1448 TSval=1115451438 TSecr=931417726 [TCP PDU reassembled in 62]"
"53","2.799440","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=21045 Ack=1026 Win=5302 Len=1448 TSval=1115451438 TSecr=931417726 [TCP PDU reassembled in 62]"
"54","2.799441","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=22493 Ack=1026 Win=5302 Len=1448 TSval=1115451438 TSecr=931417726 [TCP PDU reassembled in 62]"
"55","2.799442","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=23941 Ack=1026 Win=5302 Len=1448 TSval=1115451438 TSecr=931417726 [TCP PDU reassembled in 62]"
"56","2.799443","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=25389 Ack=1026 Win=5302 Len=1448 TSval=1115451438 TSecr=931417726 [TCP PDU reassembled in 62]"
"57","2.799445","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=26837 Ack=1026 Win=5302 Len=1448 TSval=1115451438 TSecr=931417726 [TCP PDU reassembled in 62]"
"58","2.799445","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=28285 Ack=1026 Win=5302 Len=1448 TSval=1115451438 TSecr=931417726 [TCP PDU reassembled in 62]"
"59","2.799447","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=29733 Ack=1026 Win=5302 Len=1448 TSval=1115451439 TSecr=931417726 [TCP PDU reassembled in 62]"
"60","2.799448","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=31181 Ack=1026 Win=5302 Len=1448 TSval=1115451439 TSecr=931417726 [TCP PDU reassembled in 62]"
"61","2.799449","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=32629 Ack=1026 Win=5302 Len=1448 TSval=1115451439 TSecr=931417726 [TCP PDU reassembled in 62]"
"62","2.799450","23.13.164.38","100.86.243.187","TLSv1.2","1514","Application Data, Application Data"
"63","2.799451","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=35525 Ack=1026 Win=5302 Len=1448 TSval=1115451439 TSecr=931417726 [TCP PDU reassembled in 67]"
"64","2.799451","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=36973 Ack=1026 Win=5302 Len=1448 TSval=1115451439 TSecr=931417726 [TCP PDU reassembled in 67]"
"65","2.799453","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=38421 Ack=1026 Win=5302 Len=1448 TSval=1115451439 TSecr=931417726 [TCP PDU reassembled in 67]"
"66","2.799453","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=39869 Ack=1026 Win=5302 Len=1448 TSval=1115451439 TSecr=931417726 [TCP PDU reassembled in 67]"
