"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=1 Ack=1 Win=614 Len=1448 TSval=1263396331 TSecr=1832919582 [TCP PDU reassembled in 2]"
"2","0.000001","23.9.158.105","10.1.30.131","TLSv1.2","408","Application Data"
"3","0.000002","23.9.158.105","10.1.30.131","TLSv1.2","441","Application Data"
"4","0.000003","23.9.158.105","10.1.30.131","TLSv1.2","195","Application Data"
"5","0.000003","23.9.158.105","10.1.30.131","TLSv1.2","440","Application Data"
"6","0.000003","23.9.158.105","10.1.30.131","TLSv1.2","311","Application Data"
"7","0.000434","10.1.30.131","23.9.158.105","TCP","66","54829  >  443 [ACK] Seq=1 Ack=2914 Win=65535 Len=0 TSval=1832919651 TSecr=1263396331"
"8","0.036036","23.9.158.105","10.1.30.131","TLSv1.2","491","Application Data"
"9","0.036037","23.9.158.105","10.1.30.131","TLSv1.2","1067","Application Data"
"10","0.036037","23.9.158.105","10.1.30.131","TLSv1.2","430","Application Data"
"11","0.036038","23.9.158.105","10.1.30.131","TLSv1.2","195","Application Data"
"12","0.036384","10.1.30.131","23.9.158.105","TCP","66","54829  >  443 [ACK] Seq=1 Ack=4833 Win=65535 Len=0 TSval=1832919687 TSecr=1263396367"
"13","0.040454","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=4833 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 24]"
"14","0.040455","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=6281 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 24]"
"15","0.040455","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=7729 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 24]"
"16","0.040456","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=9177 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 24]"
"17","0.040457","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=10625 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 24]"
"18","0.040458","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=12073 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 24]"
"19","0.040458","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=13521 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 24]"
"20","0.040459","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=14969 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 24]"
"21","0.040459","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=16417 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 24]"
"22","0.040460","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=17865 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 24]"
"23","0.040461","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=19313 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 24]"
"24","0.040461","23.9.158.105","10.1.30.131","TLSv1.2","544","Application Data"
"25","0.040462","23.9.158.105","10.1.30.131","TLSv1.2","97","Application Data"
"26","0.040462","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=21270 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 37]"
"27","0.040463","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=22718 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 37]"
"28","0.040464","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=24166 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 37]"
"29","0.040464","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=25614 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 37]"
"30","0.040465","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=27062 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 37]"
"31","0.040465","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=28510 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 37]"
"32","0.040466","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=29958 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 37]"
"33","0.040466","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=31406 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 37]"
"34","0.040467","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=32854 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 37]"
"35","0.040468","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=34302 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 37]"
"36","0.040468","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=35750 Ack=1 Win=614 Len=1448 TSval=1263396371 TSecr=1832919651 [TCP PDU reassembled in 37]"
"37","0.040468","23.9.158.105","10.1.30.131","TLSv1.2","544","Application Data"
"38","0.040469","23.9.158.105","10.1.30.131","TLSv1.2","1514","Application Data"
"39","0.040470","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=39124 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 50]"
"40","0.040470","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=40572 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 50]"
"41","0.040471","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=42020 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 50]"
"42","0.040472","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=43468 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 50]"
"43","0.040472","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=44916 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 50]"
"44","0.040473","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=46364 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 50]"
"45","0.040717","10.1.30.131","23.9.158.105","TCP","66","54829  >  443 [ACK] Seq=1 Ack=47812 Win=65535 Len=0 TSval=1832919692 TSecr=1263396371"
"46","0.040893","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=47812 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 50]"
"47","0.040894","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=49260 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 50]"
"48","0.040895","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=50708 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 50]"
"49","0.040896","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=52156 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 50]"
"50","0.040896","23.9.158.105","10.1.30.131","TLSv1.2","1514","Application Data, Application Data"
"51","0.040897","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=55052 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 61]"
"52","0.040898","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=56500 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 61]"
"53","0.040899","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=57948 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 61]"
"54","0.040899","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=59396 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 61]"
"55","0.040900","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=60844 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 61]"
"56","0.040901","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=62292 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 61]"
"57","0.040901","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=63740 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 61]"
"58","0.040902","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=65188 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 61]"
"59","0.040903","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=66636 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 61]"
"60","0.040903","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=68084 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 61]"
"61","0.040904","23.9.158.105","10.1.30.131","TLSv1.2","1084","Application Data"
"62","0.040905","23.9.158.105","10.1.30.131","TLSv1.2","1514","Application Data"
"63","0.040905","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=71998 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 73]"
"64","0.040906","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=73446 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 73]"
"65","0.040907","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=74894 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 73]"
"66","0.040907","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=76342 Ack=1 Win=614 Len=1448 TSval=1263396372 TSecr=1832919651 [TCP PDU reassembled in 73]"
