"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.243.187","23.13.164.38","TLSv1.2","1160","Application Data"
"2","0.000256","100.86.243.187","23.13.164.38","TLSv1.2","413","Application Data"
"3","0.000522","100.86.243.187","23.13.164.38","TLSv1.2","408","Application Data"
"4","0.000767","100.86.243.187","23.13.164.38","TLSv1.2","310","Application Data"
"5","0.001366","100.86.243.187","23.13.164.38","TLSv1.2","387","Application Data"
"6","0.002473","100.86.243.187","23.13.164.38","TLSv1.2","606","Application Data"
"11","0.002900","100.86.243.187","23.13.164.38","TLSv1.2","325","Application Data"
"14","0.003357","100.86.243.187","23.13.164.38","TLSv1.2","292","Application Data"
"15","0.003689","100.86.243.187","23.13.164.38","TLSv1.2","298","Application Data"
"16","0.003863","100.86.243.187","23.13.164.38","TLSv1.2","308","Application Data"
"17","0.009890","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=1 Ack=1095 Win=1361 Len=0 TSval=1115337301 TSecr=931303651"
"18","0.011219","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=1 Ack=2028 Win=1429 Len=0 TSval=1115337301 TSecr=931303651"
"22","0.012377","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=1 Ack=2889 Win=1474 Len=0 TSval=1115337303 TSecr=931303653"
"24","0.013371","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=1 Ack=3374 Win=1519 Len=0 TSval=1115337304 TSecr=931303653"
"25","0.013734","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=1 Ack=3848 Win=1564 Len=0 TSval=1115337304 TSecr=931303654"
"36","0.068393","23.13.164.38","100.86.243.187","TLSv1.2","453","Application Data"
"37","0.068394","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=388 Ack=3848 Win=1564 Len=1448 TSval=1115337359 TSecr=931303654 [TCP PDU reassembled in 45]"
"38","0.068395","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=1836 Ack=3848 Win=1564 Len=1448 TSval=1115337359 TSecr=931303654 [TCP PDU reassembled in 45]"
"39","0.068432","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=3284 Ack=3848 Win=1564 Len=1448 TSval=1115337359 TSecr=931303654 [TCP PDU reassembled in 45]"
"40","0.068433","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=4732 Ack=3848 Win=1564 Len=1448 TSval=1115337359 TSecr=931303654 [TCP PDU reassembled in 45]"
"41","0.068496","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=3848 Ack=3284 Win=37404 Len=0 TSval=931303719 TSecr=1115337359"
"42","0.068550","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=3848 Ack=6180 Win=37359 Len=0 TSval=931303719 TSecr=1115337359"
"43","0.068713","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=3848 Ack=6180 Win=37456 Len=0 TSval=931303719 TSecr=1115337359"
"44","0.068933","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=6180 Ack=3848 Win=1564 Len=1448 TSval=1115337359 TSecr=931303654 [TCP PDU reassembled in 45]"
"45","0.068934","23.13.164.38","100.86.243.187","TLSv1.2","1255","Application Data"
"46","0.068979","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=3848 Ack=8817 Win=37414 Len=0 TSval=931303719 TSecr=1115337359"
