"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","23.13.164.38","100.86.243.187","TLSv1.2","711","Application Data"
"2","0.000001","23.13.164.38","100.86.243.187","TLSv1.2","1062","Application Data"
"3","0.000077","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=1642 Win=37430 Len=0 TSval=931540654 TSecr=1115574301"
"4","0.007697","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=1642 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 17]"
"5","0.007698","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=3090 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 17]"
"6","0.007699","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=4538 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 17]"
"7","0.007770","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=5986 Win=37388 Len=0 TSval=931540662 TSecr=1115574310"
"8","0.007847","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=1 Ack=5986 Win=37456 Len=0 TSval=931540662 TSecr=1115574310"
"9","0.009388","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=5986 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 17]"
"10","0.009389","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=7434 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 17]"
"11","0.009390","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=8882 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 17]"
"12","0.009391","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=10330 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 17]"
"13","0.009392","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=11778 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 17]"
"14","0.009392","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=13226 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 17]"
"15","0.009393","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=14674 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 17]"
"16","0.009394","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=16122 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 17]"
"17","0.009395","23.13.164.38","100.86.243.187","TLSv1.2","544","Application Data"
"18","0.009395","23.13.164.38","100.86.243.187","TLSv1.2","1514","Application Data"
"19","0.009396","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=19496 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 314]"
"20","0.009396","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=20944 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 314]"
"21","0.009397","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=22392 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 314]"
"22","0.009398","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=23840 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 314]"
"23","0.009398","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=25288 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 314]"
"24","0.009399","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=26736 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 314]"
"25","0.009464","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=20944 Win=37222 Len=0 TSval=931540664 TSecr=1115574310"
"26","0.009500","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=28184 Win=37109 Len=0 TSval=931540664 TSecr=1115574310"
"27","0.009673","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=1 Ack=28184 Win=37456 Len=0 TSval=931540664 TSecr=1115574310"
"28","0.011626","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=28184 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 314]"
"29","0.011627","23.13.164.38","100.86.243.187","TCP","1514","[TCP Previous segment not captured] 443  >  54993 [PSH, ACK] Seq=31080 Ack=1 Win=9488 Len=1448 TSval=1115574310 TSecr=931540514 [TCP PDU reassembled in 314]"
"30","0.011628","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=32528 Ack=1 Win=9488 Len=1448 TSval=1115574311 TSecr=931540514 [TCP PDU reassembled in 314]"
"31","0.011629","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=33976 Ack=1 Win=9488 Len=1448 TSval=1115574311 TSecr=931540514 [TCP PDU reassembled in 314], Application Data"
"32","0.011630","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=35424 Ack=1 Win=9488 Len=1448 TSval=1115574311 TSecr=931540514 [TCP PDU reassembled in 42]"
"33","0.011631","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=36872 Ack=1 Win=9488 Len=1448 TSval=1115574311 TSecr=931540514 [TCP PDU reassembled in 42]"
"34","0.011631","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=38320 Ack=1 Win=9488 Len=1448 TSval=1115574311 TSecr=931540514 [TCP PDU reassembled in 42]"
"35","0.011632","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=39768 Ack=1 Win=9488 Len=1448 TSval=1115574311 TSecr=931540514 [TCP PDU reassembled in 42]"
"36","0.011633","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=41216 Ack=1 Win=9488 Len=1448 TSval=1115574311 TSecr=931540514 [TCP PDU reassembled in 42]"
"37","0.011634","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=42664 Ack=1 Win=9488 Len=1448 TSval=1115574311 TSecr=931540514 [TCP PDU reassembled in 42]"
"38","0.011634","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=44112 Ack=1 Win=9488 Len=1448 TSval=1115574311 TSecr=931540514 [TCP PDU reassembled in 42]"
"39","0.011635","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=45560 Ack=1 Win=9488 Len=1448 TSval=1115574311 TSecr=931540514 [TCP PDU reassembled in 42]"
"40","0.011636","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=47008 Ack=1 Win=9488 Len=1448 TSval=1115574312 TSecr=931540514 [TCP PDU reassembled in 42]"
"41","0.011637","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=48456 Ack=1 Win=9488 Len=1448 TSval=1115574312 TSecr=931540514 [TCP PDU reassembled in 42]"
"42","0.011637","23.13.164.38","100.86.243.187","TLSv1.2","1514","Application Data, Application Data"
"43","0.011639","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=51352 Ack=1 Win=9488 Len=1448 TSval=1115574312 TSecr=931540514 [TCP PDU reassembled in 59]"
"44","0.011640","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=52800 Ack=1 Win=9488 Len=1448 TSval=1115574312 TSecr=931540514 [TCP PDU reassembled in 59]"
"45","0.011641","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=54248 Ack=1 Win=9488 Len=1448 TSval=1115574312 TSecr=931540514 [TCP PDU reassembled in 59]"
"46","0.011729","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=29632 Win=37433 Len=0 TSval=931540666 TSecr=1115574310"
