"No.","Time","Source","Destination","Protocol","Length","Info"
"11","1.902466","100.86.243.187","23.13.164.38","TLSv1.2","737","Application Data"
"12","1.953637","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=1 Ack=672 Win=5280 Len=0 TSval=1115424137 TSecr=931390443"
"13","1.972271","23.13.164.38","100.86.243.187","TLSv1.2","432","Application Data"
"14","1.972272","23.13.164.38","100.86.243.187","TLSv1.2","1055","Application Data"
"15","1.972272","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=1356 Ack=672 Win=5280 Len=1448 TSval=1115424156 TSecr=931390443 [TCP PDU reassembled in 27]"
"16","1.972389","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=672 Ack=2804 Win=37412 Len=0 TSval=931390513 TSecr=1115424156"
"17","1.974191","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=2804 Ack=672 Win=5280 Len=1448 TSval=1115424156 TSecr=931390443 [TCP PDU reassembled in 27]"
"18","1.974193","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=4252 Ack=672 Win=5280 Len=1448 TSval=1115424156 TSecr=931390443 [TCP PDU reassembled in 27]"
"19","1.974194","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=5700 Ack=672 Win=5280 Len=1448 TSval=1115424156 TSecr=931390443 [TCP PDU reassembled in 27]"
"20","1.974194","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=7148 Ack=672 Win=5280 Len=1448 TSval=1115424156 TSecr=931390443 [TCP PDU reassembled in 27]"
"21","1.974195","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=8596 Ack=672 Win=5280 Len=1448 TSval=1115424156 TSecr=931390443 [TCP PDU reassembled in 27]"
"22","1.974196","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=10044 Ack=672 Win=5280 Len=1448 TSval=1115424156 TSecr=931390443 [TCP PDU reassembled in 27]"
"23","1.974197","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=11492 Ack=672 Win=5280 Len=1448 TSval=1115424156 TSecr=931390443 [TCP PDU reassembled in 27]"
