"No.","Time","Source","Destination","Protocol","Length","Info"
"82","2.354670","100.86.243.187","23.13.164.38","TLSv1.2","426","Application Data"
"83","2.354899","100.86.243.187","23.13.164.38","TLSv1.2","387","Application Data"
"84","2.364818","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=1 Ack=361 Win=5099 Len=0 TSval=1115397684 TSecr=931364033"
"85","2.365701","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=1 Ack=682 Win=5121 Len=0 TSval=1115397685 TSecr=931364033"
"86","2.429579","23.13.164.38","100.86.243.187","TLSv1.2","431","Application Data"
"87","2.429651","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=682 Ack=366 Win=37450 Len=0 TSval=931364108 TSecr=1115397749"
"88","2.430303","23.13.164.38","100.86.243.187","TLSv1.2","999","Application Data"
"89","2.430352","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=682 Ack=1299 Win=37441 Len=0 TSval=931364108 TSecr=1115397749"
"90","2.462137","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=1299 Ack=682 Win=5121 Len=1448 TSval=1115397781 TSecr=931364108 [TCP PDU reassembled in 103]"
"91","2.462138","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=2747 Ack=682 Win=5121 Len=1448 TSval=1115397781 TSecr=931364108 [TCP PDU reassembled in 103]"
"92","2.462139","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=4195 Ack=682 Win=5121 Len=1448 TSval=1115397781 TSecr=931364108 [TCP PDU reassembled in 103]"
"93","2.462316","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=682 Ack=5643 Win=37388 Len=0 TSval=931364140 TSecr=1115397781"
"94","2.462411","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=682 Ack=5643 Win=37456 Len=0 TSval=931364140 TSecr=1115397781"
"95","2.464410","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=5643 Ack=682 Win=5121 Len=1448 TSval=1115397781 TSecr=931364108 [TCP PDU reassembled in 103]"
"96","2.464410","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=7091 Ack=682 Win=5121 Len=1448 TSval=1115397781 TSecr=931364108 [TCP PDU reassembled in 103]"
"97","2.464411","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=8539 Ack=682 Win=5121 Len=1448 TSval=1115397781 TSecr=931364108 [TCP PDU reassembled in 103]"
"98","2.464412","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=9987 Ack=682 Win=5121 Len=1448 TSval=1115397781 TSecr=931364108 [TCP PDU reassembled in 103]"
"99","2.464413","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=11435 Ack=682 Win=5121 Len=1448 TSval=1115397781 TSecr=931364108 [TCP PDU reassembled in 103]"
"100","2.464413","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=12883 Ack=682 Win=5121 Len=1448 TSval=1115397781 TSecr=931364108 [TCP PDU reassembled in 103]"
"101","2.464414","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=14331 Ack=682 Win=5121 Len=1448 TSval=1115397781 TSecr=931364108 [TCP PDU reassembled in 103]"
"102","2.464414","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=15779 Ack=682 Win=5121 Len=1448 TSval=1115397781 TSecr=931364108 [TCP PDU reassembled in 103]"
"103","2.464415","23.13.164.38","100.86.243.187","TLSv1.2","544","Application Data"
"104","2.464417","23.13.164.38","100.86.243.187","TLSv1.2","1514","Application Data"
"105","2.464418","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=19153 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 118]"
"106","2.464419","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=20601 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 118]"
"107","2.464419","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=22049 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 118]"
"108","2.464420","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=23497 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 118]"
"109","2.464420","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=24945 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 118]"
"110","2.464421","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=26393 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 118]"
"111","2.464421","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=27841 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 118]"
"112","2.464422","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=29289 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 118]"
"113","2.464422","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=30737 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 118]"
"114","2.464423","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=32185 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 118]"
"115","2.464491","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=682 Ack=20601 Win=37222 Len=0 TSval=931364142 TSecr=1115397782"
"116","2.464521","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=682 Ack=33633 Win=37018 Len=0 TSval=931364142 TSecr=1115397782"
"117","2.464700","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=682 Ack=33633 Win=37456 Len=0 TSval=931364142 TSecr=1115397782"
"118","2.465468","23.13.164.38","100.86.243.187","TLSv1.2","1514","Application Data, Application Data"
"119","2.465468","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=35081 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 133]"
"120","2.465469","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=36529 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 133]"
"121","2.465470","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=37977 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 133]"
"122","2.465470","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=39425 Ack=682 Win=5121 Len=1448 TSval=1115397782 TSecr=931364108 [TCP PDU reassembled in 133]"
"123","2.465528","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=682 Ack=40873 Win=37343 Len=0 TSval=931364143 TSecr=1115397782"
