"No.","Time","Source","Destination","Protocol","Length","Info"
"3","0.000001","23.13.164.38","100.86.243.187","TLSv1.2","470","Application Data"
"5","0.000257","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=405 Win=37449 Len=0 TSval=931488293 TSecr=1115521935"
"6","0.000476","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=405 Ack=1 Win=8628 Len=1448 TSval=1115521935 TSecr=931488260 [TCP PDU reassembled in 7]"
"7","0.000477","23.13.164.38","100.86.243.187","TLSv1.2","774","Application Data"
"8","0.000542","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=2561 Win=37422 Len=0 TSval=931488293 TSecr=1115521935"
"9","0.000735","100.86.243.187","23.13.164.38","TLSv1.2","954","Application Data"
"34","0.052207","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=2561 Ack=889 Win=8651 Len=0 TSval=1115521990 TSecr=931488293"
"43","0.321884","23.13.164.38","100.86.243.187","TLSv1.2","1037","Application Data"
"44","0.321885","23.13.164.38","100.86.243.187","TLSv1.2","1040","Application Data"
"45","0.321886","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=4506 Ack=889 Win=8651 Len=1448 TSval=1115522168 TSecr=931488293 [TCP PDU reassembled in 66]"
"46","0.321992","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=889 Ack=5954 Win=37403 Len=0 TSval=931488615 TSecr=1115522168"
"47","0.322393","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=889 Ack=5954 Win=37456 Len=0 TSval=931488615 TSecr=1115522168"
"48","0.322854","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=5954 Ack=889 Win=8651 Len=1448 TSval=1115522168 TSecr=931488293 [TCP PDU reassembled in 66]"
"49","0.322855","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=7402 Ack=889 Win=8651 Len=1448 TSval=1115522168 TSecr=931488293 [TCP PDU reassembled in 66]"
"50","0.322922","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=889 Ack=8850 Win=37410 Len=0 TSval=931488615 TSecr=1115522168"
"51","0.322968","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=8850 Ack=889 Win=8651 Len=1448 TSval=1115522168 TSecr=931488293 [TCP PDU reassembled in 66]"
"52","0.322970","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=10298 Ack=889 Win=8651 Len=1448 TSval=1115522168 TSecr=931488293 [TCP PDU reassembled in 66]"
"53","0.323012","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=889 Ack=8850 Win=37456 Len=0 TSval=931488616 TSecr=1115522168"
"54","0.323038","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=889 Ack=11746 Win=37410 Len=0 TSval=931488616 TSecr=1115522168"
