"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","23.13.164.38","100.86.243.187","TLSv1.2","454","Application Data"
"2","0.000095","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=389 Win=37902 Len=0 TSval=931739873 TSecr=1115773523"
"3","0.000553","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=389 Ack=1 Win=9783 Len=1448 TSval=1115773523 TSecr=931739762 [TCP PDU reassembled in 4]"
"4","0.000554","23.13.164.38","100.86.243.187","TLSv1.2","131","Application Data"
"5","0.000614","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=1902 Win=37884 Len=0 TSval=931739873 TSecr=1115773523"
"6","0.069112","23.13.164.38","100.86.243.187","TLSv1.2","430","Application Data"
"7","0.069209","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=2266 Win=37902 Len=0 TSval=931739942 TSecr=1115773595"
"8","0.069408","23.13.164.38","100.86.243.187","TLSv1.2","1007","Application Data"
"9","0.069457","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=3207 Win=37893 Len=0 TSval=931739942 TSecr=1115773595"
"10","0.069914","23.13.164.38","100.86.243.187","TLSv1.2","430","Application Data"
"11","0.069964","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=3571 Win=37902 Len=0 TSval=931739942 TSecr=1115773597"
"12","0.070726","23.13.164.38","100.86.243.187","TLSv1.2","1005","Application Data"
"13","0.070726","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=4510 Ack=1 Win=9783 Len=1448 TSval=1115773597 TSecr=931739873 [TCP PDU reassembled in 29]"
"14","0.070727","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=5958 Ack=1 Win=9783 Len=1448 TSval=1115773597 TSecr=931739873 [TCP PDU reassembled in 29]"
"15","0.070787","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=7406 Win=37848 Len=0 TSval=931739943 TSecr=1115773597"
"16","0.070957","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=1 Ack=7406 Win=37908 Len=0 TSval=931739943 TSecr=1115773597"
"17","0.071806","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=7406 Ack=1 Win=9783 Len=1448 TSval=1115773597 TSecr=931739873 [TCP PDU reassembled in 29]"
"18","0.071807","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=8854 Ack=1 Win=9783 Len=1448 TSval=1115773597 TSecr=931739873 [TCP PDU reassembled in 29]"
"19","0.071808","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=10302 Ack=1 Win=9783 Len=1448 TSval=1115773597 TSecr=931739873 [TCP PDU reassembled in 29]"
