"No.","Time","Source","Destination","Protocol","Length","Info"
"3","0.000001","23.9.158.105","10.1.30.131","TLSv1.2","1485","Application Data"
"4","0.000002","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=1420 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 5]"
"5","0.000002","23.9.158.105","10.1.30.131","TLSv1.2","87","Application Data"
"6","0.000003","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=2889 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 17]"
"7","0.000003","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=4337 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 17]"
"8","0.000004","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=5785 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 17]"
"9","0.000004","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=7233 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 17]"
"10","0.000005","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=8681 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 17]"
"11","0.000005","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=10129 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 17]"
"12","0.000006","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=11577 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 17]"
"13","0.000007","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=13025 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 17]"
"14","0.000007","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=14473 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 17]"
"15","0.000008","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=15921 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 17]"
"16","0.000008","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=17369 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 17]"
"17","0.000009","23.9.158.105","10.1.30.131","TLSv1.2","544","Application Data"
"18","0.000009","23.9.158.105","10.1.30.131","TLSv1.2","1514","Application Data"
"19","0.000010","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=20743 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 28]"
"20","0.000011","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=22191 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 28]"
"21","0.000011","23.9.158.105","10.1.30.131","TCP","1514","443  >  54829 [ACK] Seq=23639 Ack=1 Win=750 Len=1448 TSval=1263505620 TSecr=1833028311 [TCP PDU reassembled in 28]"
