"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","23.13.164.38","100.86.243.187","TLSv1.2","451","Application Data"
"2","0.000005","23.13.164.38","100.86.243.187","TLSv1.2","907","Application Data"
"3","0.000005","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=1227 Ack=1 Win=9783 Len=1448 TSval=1115695498 TSecr=931661777 [TCP PDU reassembled in 15]"
"4","0.000342","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=2675 Win=37908 Len=0 TSval=931661849 TSecr=1115695498"
"5","0.001415","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=2675 Ack=1 Win=9783 Len=1448 TSval=1115695498 TSecr=931661777 [TCP PDU reassembled in 15]"
"6","0.001416","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=4123 Ack=1 Win=9783 Len=1448 TSval=1115695498 TSecr=931661777 [TCP PDU reassembled in 15]"
"7","0.001417","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=5571 Ack=1 Win=9783 Len=1448 TSval=1115695498 TSecr=931661777 [TCP PDU reassembled in 15]"
"8","0.001417","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=7019 Ack=1 Win=9783 Len=1448 TSval=1115695498 TSecr=931661777 [TCP PDU reassembled in 15]"
"9","0.001421","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=8467 Ack=1 Win=9783 Len=1448 TSval=1115695498 TSecr=931661777 [TCP PDU reassembled in 15]"
"10","0.001421","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=9915 Ack=1 Win=9783 Len=1448 TSval=1115695498 TSecr=931661777 [TCP PDU reassembled in 15]"
"11","0.001422","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=11363 Ack=1 Win=9783 Len=1448 TSval=1115695498 TSecr=931661777 [TCP PDU reassembled in 15]"
"12","0.001423","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=12811 Ack=1 Win=9783 Len=1448 TSval=1115695498 TSecr=931661777 [TCP PDU reassembled in 15]"
