"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","23.13.164.38","100.86.243.187","TCP","78","443  >  54993 [ACK] Seq=1 Ack=1 Win=3763 Len=0 TSval=1115363769 TSecr=931330118 SLE=4294965849 SRE=1"
"2","0.045029","23.13.164.38","100.86.243.187","TLSv1.2","406","Application Data"
"3","0.045030","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=341 Ack=1 Win=3763 Len=1448 TSval=1115363814 TSecr=931330118 [TCP PDU reassembled in 4]"
"4","0.045030","23.13.164.38","100.86.243.187","TLSv1.2","141","Application Data"
"5","0.045128","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=1864 Win=37427 Len=0 TSval=931330175 TSecr=1115363814"
"6","0.046741","23.13.164.38","100.86.243.187","TLSv1.2","406","Application Data"
"7","0.046742","23.13.164.38","100.86.243.187","TLSv1.2","1473","Application Data"
"8","0.046743","23.13.164.38","100.86.243.187","TLSv1.2","1514","Application Data"
"9","0.046744","23.13.164.38","100.86.243.187","TLSv1.2","1514","Application Data, Application Data"
"10","0.046745","23.13.164.38","100.86.243.187","TLSv1.2","724","Application Data"
"11","0.046745","23.13.164.38","100.86.243.187","TLSv1.2","1514","Application Data"
"12","0.046746","23.13.164.38","100.86.243.187","TLSv1.2","268","Application Data"
"13","0.046818","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=8815 Win=37347 Len=0 TSval=931330177 TSecr=1115363815"
"14","0.047234","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=1 Ack=8815 Win=37456 Len=0 TSval=931330177 TSecr=1115363815"
"15","0.067906","23.13.164.38","100.86.243.187","TLSv1.2","406","Application Data"
"16","0.067907","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=9155 Ack=1 Win=3763 Len=1448 TSval=1115363836 TSecr=931330177 [TCP PDU reassembled in 17]"
"17","0.067907","23.13.164.38","100.86.243.187","TLSv1.2","105","Application Data"
"18","0.067990","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=10642 Win=37427 Len=0 TSval=931330198 TSecr=1115363836"
"19","0.076676","23.13.164.38","100.86.243.187","TLSv1.2","406","Application Data"
"20","0.076678","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=10982 Ack=1 Win=3763 Len=1448 TSval=1115363846 TSecr=931330177 [TCP PDU reassembled in 21]"
"21","0.076680","23.13.164.38","100.86.243.187","TLSv1.2","81","Application Data"
"22","0.076794","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=1 Ack=12445 Win=37427 Len=0 TSval=931330207 TSecr=1115363846"
"2561","2.979374","100.86.243.187","23.13.164.38","TLSv1.2","384","Application Data"
"2563","2.989013","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=12445 Ack=319 Win=3785 Len=0 TSval=1115366760 TSecr=931333109"
"2577","3.127769","23.13.164.38","100.86.243.187","TLSv1.2","407","Application Data"
"2578","3.127770","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=12786 Ack=319 Win=3785 Len=1448 TSval=1115366807 TSecr=931333109 [TCP PDU reassembled in 2633]"
"2579","3.127771","23.13.164.38","100.86.243.187","TCP","1514","[TCP Previous segment not captured] 443  >  54993 [ACK] Seq=15682 Ack=319 Win=3785 Len=1448 TSval=1115366807 TSecr=931333109 [TCP PDU reassembled in 2633]"
"2580","3.127889","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=319 Ack=14234 Win=37428 Len=0 TSval=931333258 TSecr=1115366807"
"2581","3.127937","100.86.243.187","23.13.164.38","TCP","78","[TCP Dup ACK 2580#1] 54993  >  443 [ACK] Seq=319 Ack=14234 Win=37428 Len=0 TSval=931333258 TSecr=1115366807 SLE=15682 SRE=17130"
"2582","3.130523","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=17130 Ack=319 Win=3785 Len=1448 TSval=1115366807 TSecr=931333109 [TCP PDU reassembled in 2633]"
"2583","3.130524","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=18578 Ack=319 Win=3785 Len=1448 TSval=1115366807 TSecr=931333109 [TCP PDU reassembled in 2633]"
"2584","3.130526","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=20026 Ack=319 Win=3785 Len=1448 TSval=1115366807 TSecr=931333109 [TCP PDU reassembled in 2633]"
"2585","3.130527","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=21474 Ack=319 Win=3785 Len=1448 TSval=1115366807 TSecr=931333109 [TCP PDU reassembled in 2633]"
"2586","3.130530","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=22922 Ack=319 Win=3785 Len=1448 TSval=1115366807 TSecr=931333109 [TCP PDU reassembled in 2633]"
"2587","3.130531","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=24370 Ack=319 Win=3785 Len=1448 TSval=1115366807 TSecr=931333109 [TCP PDU reassembled in 2633]"
"2588","3.130531","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=25818 Ack=319 Win=3785 Len=1448 TSval=1115366808 TSecr=931333109 [TCP PDU reassembled in 2633]"
"2589","3.130532","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=27266 Ack=319 Win=3785 Len=1448 TSval=1115366808 TSecr=931333109 [TCP PDU reassembled in 2633]"
"2590","3.130532","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=28714 Ack=319 Win=3785 Len=1448 TSval=1115366808 TSecr=931333109 [TCP PDU reassembled in 2633], Application Data"
"2591","3.130533","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=30162 Ack=319 Win=3785 Len=1448 TSval=1115366808 TSecr=931333109 [TCP PDU reassembled in 2601]"
"2592","3.130533","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=31610 Ack=319 Win=3785 Len=1448 TSval=1115366808 TSecr=931333109 [TCP PDU reassembled in 2601]"
"2593","3.130534","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=33058 Ack=319 Win=3785 Len=1448 TSval=1115366808 TSecr=931333109 [TCP PDU reassembled in 2601]"
"2594","3.130534","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=34506 Ack=319 Win=3785 Len=1448 TSval=1115366808 TSecr=931333109 [TCP PDU reassembled in 2601]"
"2595","3.130535","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=35954 Ack=319 Win=3785 Len=1448 TSval=1115366808 TSecr=931333109 [TCP PDU reassembled in 2601]"
"2596","3.130536","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=37402 Ack=319 Win=3785 Len=1448 TSval=1115366808 TSecr=931333109 [TCP PDU reassembled in 2601]"
"2597","3.130536","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=38850 Ack=319 Win=3785 Len=1448 TSval=1115366809 TSecr=931333109 [TCP PDU reassembled in 2601]"
"2598","3.130537","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=40298 Ack=319 Win=3785 Len=1448 TSval=1115366809 TSecr=931333109 [TCP PDU reassembled in 2601]"
"2599","3.130537","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=41746 Ack=319 Win=3785 Len=1448 TSval=1115366809 TSecr=931333109 [TCP PDU reassembled in 2601]"
"2600","3.130538","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=43194 Ack=319 Win=3785 Len=1448 TSval=1115366809 TSecr=931333109 [TCP PDU reassembled in 2601]"
"2601","3.130538","23.13.164.38","100.86.243.187","TLSv1.2","1514","Application Data, Application Data"
"2602","3.130539","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=46090 Ack=319 Win=3785 Len=1448 TSval=1115366809 TSecr=931333109 [TCP PDU reassembled in 2636]"
"2603","3.130539","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=47538 Ack=319 Win=3785 Len=1448 TSval=1115366809 TSecr=931333109 [TCP PDU reassembled in 2636]"
"2604","3.130540","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=48986 Ack=319 Win=3785 Len=1448 TSval=1115366809 TSecr=931333109 [TCP PDU reassembled in 2636]"
"2605","3.130541","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=50434 Ack=319 Win=3785 Len=1448 TSval=1115366809 TSecr=931333109 [TCP PDU reassembled in 2636]"
"2606","3.130542","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=51882 Ack=319 Win=3785 Len=1448 TSval=1115366810 TSecr=931333109 [TCP PDU reassembled in 2636]"
"2607","3.130542","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=53330 Ack=319 Win=3785 Len=1448 TSval=1115366810 TSecr=931333109 [TCP PDU reassembled in 2636]"
"2608","3.130639","100.86.243.187","23.13.164.38","TCP","78","[TCP Dup ACK 2580#2] 54993  >  443 [ACK] Seq=319 Ack=14234 Win=37456 Len=0 TSval=931333261 TSecr=1115366807 SLE=15682 SRE=33058"
"2609","3.130676","100.86.243.187","23.13.164.38","TCP","78","[TCP Dup ACK 2580#3] 54993  >  443 [ACK] Seq=319 Ack=14234 Win=37456 Len=0 TSval=931333261 TSecr=1115366807 SLE=15682 SRE=48986"
"2610","3.130699","100.86.243.187","23.13.164.38","TCP","78","[TCP Dup ACK 2580#4] 54993  >  443 [ACK] Seq=319 Ack=14234 Win=37456 Len=0 TSval=931333261 TSecr=1115366807 SLE=15682 SRE=54778"
"2611","3.131927","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=54778 Ack=319 Win=3785 Len=1448 TSval=1115366810 TSecr=931333109 [TCP PDU reassembled in 2636]"
"2612","3.131928","23.13.164.38","100.86.243.187","TCP","1514","[TCP Previous segment not captured] 443  >  54993 [ACK] Seq=57674 Ack=319 Win=3785 Len=1448 TSval=1115366810 TSecr=931333109 [TCP PDU reassembled in 2636]"
"2613","3.131929","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=59122 Ack=319 Win=3785 Len=1448 TSval=1115366810 TSecr=931333109 [TCP PDU reassembled in 2636]"
"2614","3.131930","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=60570 Ack=319 Win=3785 Len=1448 TSval=1115366810 TSecr=931333109 [TCP PDU reassembled in 2636]"
"2615","3.131931","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=62018 Ack=319 Win=3785 Len=1448 TSval=1115366810 TSecr=931333109 [TCP PDU reassembled in 2636], Application Data"
"2616","3.131934","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [PSH, ACK] Seq=63466 Ack=319 Win=3785 Len=1448 TSval=1115366810 TSecr=931333109 [TCP PDU reassembled in 2625]"
"2617","3.131935","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=64914 Ack=319 Win=3785 Len=1448 TSval=1115366811 TSecr=931333109 [TCP PDU reassembled in 2625]"
"2618","3.131936","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=66362 Ack=319 Win=3785 Len=1448 TSval=1115366811 TSecr=931333109 [TCP PDU reassembled in 2625]"
"2619","3.131936","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=67810 Ack=319 Win=3785 Len=1448 TSval=1115366811 TSecr=931333109 [TCP PDU reassembled in 2625]"
"2620","3.131937","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=69258 Ack=319 Win=3785 Len=1448 TSval=1115366811 TSecr=931333109 [TCP PDU reassembled in 2625]"
"2621","3.131937","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=70706 Ack=319 Win=3785 Len=1448 TSval=1115366811 TSecr=931333109 [TCP PDU reassembled in 2625]"
"2622","3.131938","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=72154 Ack=319 Win=3785 Len=1448 TSval=1115366811 TSecr=931333109 [TCP PDU reassembled in 2625]"
"2623","3.131938","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=73602 Ack=319 Win=3785 Len=1448 TSval=1115366811 TSecr=931333109 [TCP PDU reassembled in 2625]"
"2624","3.131939","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=75050 Ack=319 Win=3785 Len=1448 TSval=1115366811 TSecr=931333109 [TCP PDU reassembled in 2625]"
"2625","3.131939","23.13.164.38","100.86.243.187","TLSv1.2","149","Application Data"
"2626","3.131940","23.13.164.38","100.86.243.187","TCP","149","[TCP Fast Retransmission] 443  >  54993 [PSH, ACK] Seq=76498 Ack=319 Win=3785 Len=83 TSval=1115366843 TSecr=931333109 [TCP PDU reassembled in 2625]"
"2628","3.132045","100.86.243.187","23.13.164.38","TCP","78","[TCP Dup ACK 2580#5] 54993  >  443 [ACK] Seq=319 Ack=14234 Win=37456 Len=0 TSval=931333262 TSecr=1115366807 SLE=15682 SRE=56226"
"2629","3.132079","100.86.243.187","23.13.164.38","TCP","86","[TCP Dup ACK 2580#6] 54993  >  443 [ACK] Seq=319 Ack=14234 Win=37456 Len=0 TSval=931333262 TSecr=1115366807 SLE=57674 SRE=73602 SLE=15682 SRE=56226"
"2631","3.132125","100.86.243.187","23.13.164.38","TCP","86","[TCP Dup ACK 2580#7] 54993  >  443 [ACK] Seq=319 Ack=14234 Win=37456 Len=0 TSval=931333262 TSecr=1115366807 SLE=57674 SRE=76581 SLE=15682 SRE=56226"
"2632","3.132146","100.86.243.187","23.13.164.38","TCP","94","[TCP Dup ACK 2580#8] 54993  >  443 [ACK] Seq=319 Ack=14234 Win=37456 Len=0 TSval=931333262 TSecr=1115366807 SLE=76498 SRE=76581 SLE=57674 SRE=76581 SLE=15682 SRE=56226"
"2633","3.142680","23.13.164.38","100.86.243.187","TLSv1.2","1514","[TCP Fast Retransmission] , Application Data"
"2634","3.142776","100.86.243.187","23.13.164.38","TCP","78","54993  >  443 [ACK] Seq=319 Ack=56226 Win=36800 Len=0 TSval=931333273 TSecr=1115366912 SLE=57674 SRE=76581"
"2635","3.143037","100.86.243.187","23.13.164.38","TCP","78","[TCP Dup ACK 2634#1] 54993  >  443 [ACK] Seq=319 Ack=56226 Win=37456 Len=0 TSval=931333273 TSecr=1115366912 SLE=57674 SRE=76581"
"2636","3.144140","23.13.164.38","100.86.243.187","TCP","1514","[TCP Retransmission] 443  >  54993 [ACK] Seq=56226 Ack=319 Win=3785 Len=1448 TSval=1115366915 TSecr=931333262"
"2637","3.144211","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=319 Ack=76581 Win=37138 Len=0 TSval=931333274 TSecr=1115366915"
"2638","3.144362","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=319 Ack=76581 Win=37456 Len=0 TSval=931333274 TSecr=1115366915"
"2641","3.468970","100.86.243.187","23.13.164.38","TLSv1.2","391","Application Data"
"2642","3.479882","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=76581 Ack=644 Win=3808 Len=0 TSval=1115367250 TSecr=931333599"
"2648","3.549408","23.13.164.38","100.86.243.187","TLSv1.2","419","Application Data"
"2649","3.549410","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=76934 Ack=644 Win=3808 Len=1448 TSval=1115367318 TSecr=931333599 [TCP PDU reassembled in 2662]"
"2650","3.549410","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=78382 Ack=644 Win=3808 Len=1448 TSval=1115367318 TSecr=931333599 [TCP PDU reassembled in 2662]"
"2651","3.549524","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=644 Ack=79830 Win=37405 Len=0 TSval=931333679 TSecr=1115367318"
"2652","3.549754","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=644 Ack=79830 Win=37456 Len=0 TSval=931333680 TSecr=1115367318"
